filename,artist,genre,description,Cosine (raw),IF (raw),LOF (raw),GMM (raw),AE (raw),Cosine (pca50),IF (pca50),LOF (pca50),GMM (pca50),HDBSCAN (pca50),KS Test (pca50),Wasserstein (pca50),AE (pca50),Ensemble
rembrandt_the-three-crosses-1653.jpg,rembrandt,['Baroque'],the-three-crosses-1653,0.37583566,-0.025038646481753024,1.1572797,-11576.182824747504,0.05494504,0.61710775,-0.03708127445531767,1.1085669,41.21385533162213,0.20137182292885802,0.24317525773195875,0.742044745189571,0.91266215,0.3917203488980524
rembrandt_sick-woman-with-a-large-white-headdress-saskia.jpg,rembrandt,['Baroque'],sick-woman-with-a-large-white-headdress-saskia,0.44198143,-0.07543633193730181,1.0566161,-11498.599944675838,0.022125885,1.3789741,-0.052691385130170076,1.0560867,33.96256068506194,0.10911832728083863,0.26628350515463917,1.022348475051537,0.3706715,0.391445719356611
rembrandt_the-abduction-of-proserpina.jpg,rembrandt,['Baroque'],the-abduction-of-proserpina,0.49943215,-0.03251774484351011,1.0471997,-11576.182846521719,0.03087598,0.9264436,-0.05162055281522787,1.016144,42.18842572205415,0.24003548779108413,0.2751443298969072,0.9005259352429152,0.46935862,0.390747635263008
rembrandt_the-small-lion-hunt.jpg,rembrandt,['Baroque'],the-small-lion-hunt,0.37480265,-0.046342417090803945,1.0589002,-11498.599889299096,0.030058423,1.101297,-0.07126075748031269,1.0586663,42.1588927673378,0.11453678185919797,0.28805670103092784,0.9784216131243304,0.49029502,0.3906331221025229
rembrandt_christ-in-the-storm-1633.jpg,rembrandt,['Baroque'],christ-in-the-storm-1633,0.6257651,-0.0446443160027174,1.0485862,-11576.18284389844,0.03918433,1.0473703,-0.05025712964516077,1.0210235,38.21332903859492,0.18416019720301816,0.24855670103092783,0.8085799714519326,0.699059,0.39059638467983215
rembrandt_young-woman-trying-earrings-1654.jpg,rembrandt,['Baroque'],young-woman-trying-earrings-1654,0.30799687,-0.020280332341552798,1.1550571,-11498.3616273788,0.03202574,0.6315644,-0.017880395691690365,1.0980704,9.650405444799429,0.2191907065208051,0.25359793814432985,0.8527061182930313,1.1082542,0.39038230458147577
rembrandt_standing-beggar-turned-to-the-right-1629.jpg,rembrandt,['Baroque'],standing-beggar-turned-to-the-right-1629,0.3459229,-0.06872997158393102,1.072152,-11498.599936798479,0.031644993,1.2740595,-0.05556956407404168,1.0519272,39.119642114039664,0.09847878346278463,0.2705154639175258,0.9823523703986362,0.548198,0.3895307144840015
rembrandt_christ-and-st-mary-magdalene-at-the-tomb-1638.jpg,rembrandt,['Baroque'],christ-and-st-mary-magdalene-at-the-tomb-1638,0.3961922,-0.016974694332987705,1.0447235,-11576.182843461464,0.034626696,0.78186893,-0.02717591722299878,1.0300055,44.26948883626142,0.24535074596732598,0.25384536082474224,0.821037216207921,0.9083618,0.3893927776993885
rembrandt_a-small-lion-hunt-with-a-lioness-1641.jpg,rembrandt,['Baroque'],a-small-lion-hunt-with-a-lioness-1641,0.37483275,-0.039868550233954636,1.0490763,-11665.629144248134,0.02864102,1.1713887,-0.04623038320984957,1.0417577,37.54966163567674,0.12108377635648031,0.2999948453608247,1.0714970564878248,0.4622217,0.3890009184424361
rembrandt_the-standard-bearer-1636.jpg,rembrandt,['Baroque'],the-standard-bearer-1636,0.3011216,-0.01907308651006362,1.1153114,-11912.690713471446,0.05367532,0.8854548,-0.012707350780041482,1.0819323,55.650496122797975,0.21512839453059898,0.25202577319587627,0.8957850301408848,1.0289196,0.38851039613608046
