filename,artist,genre,description,Cosine (raw),IF (raw),LOF (raw),GMM (raw),AE (raw),Cosine (pca50),IF (pca50),LOF (pca50),GMM (pca50),HDBSCAN (pca50),KS Test (pca50),Wasserstein (pca50),AE (pca50),Ensemble
pablo-picasso_mother-and-child-1922-1.jpg,pablo picasso,['Post Impressionism'],mother-and-child-1922-1,0.3989693,-0.04555410213698957,1.1353127,-11525.342934019394,0.03442493,1.035269,0.007400825183389137,1.2113435,21.027488033334,0.4353700464414274,0.28209567496723464,1.11327889561253,1.0629042,0.5850732885318781
pablo-picasso_embrace-1900.jpg,pablo picasso,['Post Impressionism'],embrace-1900,0.50470144,0.00763346360064987,1.1427666,-11473.937158933379,0.03976016,0.9052641,0.009446560047198127,1.1480154,11.434940158600325,0.34446131547559694,0.29492791612057667,0.8506912703032751,0.94538987,0.583014070549518
pablo-picasso_portrait-of-the-artist-s-mother-1896.jpg,pablo picasso,['Realism'],portrait-of-the-artist-s-mother-1896,0.48131597,0.017470501807772876,1.1897843,-11649.929910714543,0.062670186,1.0816745,-0.029371438909267356,1.1490806,11.43482139976865,0.24644534953736608,0.2821677588466579,0.940343113462695,0.89585036,0.5822305613983585
pablo-picasso_lying-female-nude-1932-2.jpg,pablo picasso,['Naive Art Primitivism'],lying-female-nude-1932-2,0.6265113,-0.052679247843854526,1.0818956,-11525.342906168808,0.03649855,0.92541873,0.012774149298676984,1.0671965,20.986936071597672,0.43284895851896077,0.2900314547837483,1.311352785457564,0.71900743,0.5793097993551496
pablo-picasso_lola-1899.jpg,pablo picasso,['Impressionism'],lola-1899,0.5129653,-0.021803719378741315,1.264462,-11473.937154447964,0.043599747,1.145721,-0.031878667593367604,1.1906283,56.246599176722526,0.2618323728126093,0.25398820445609444,0.7515021988314097,1.0017979,0.5787581426079226
pablo-picasso_portrait-of-madame-patri-1918.jpg,pablo picasso,['Expressionism'],portrait-of-madame-patri-1918,0.46261263,-0.049233492148517743,1.1780202,-11525.342882365549,0.065726064,1.1616168,-0.022668996199379787,1.184727,21.029828323678633,0.38912832687385174,0.2299750982961992,0.8424883186564937,1.1281059,0.5718364035667537
pablo-picasso_the-altarboy-1896.jpg,pablo picasso,['Realism'],the-altarboy-1896,0.65061796,-0.019940814571347776,1.3646603,-11649.929893177003,0.06079142,0.72093445,-0.0006599831415912694,1.1970351,11.434266931144789,0.27716059513069524,0.24978374836173,0.6394843183428738,0.8851458,0.5715265752308751
pablo-picasso_child-playing-in-camomilles-1953.jpg,pablo picasso,['Expressionism'],child-playing-in-camomilles-1953,0.6001931,-0.06273699536577138,1.2428062,-11605.587818907581,0.0468921,0.7154733,0.0009415223745677936,1.1970968,52.371568771519144,0.23394258333090856,0.3015596330275229,0.8466955842495816,0.9400014,0.5713179380370472
pablo-picasso_hurdy-gurdy-1905.jpg,pablo picasso,['Symbolism'],hurdy-gurdy-1905,0.4467244,-0.003153717143066004,1.2092818,-11649.929899501629,0.072036415,1.0129317,-0.011353925427538825,1.1531055,11.4346193515737,0.3079097456304252,0.24857142857142855,0.6435592736374595,1.292434,0.5701406044815333
pablo-picasso_portrait-of-paulo-as-pierrot-1929.jpg,pablo picasso,['Naive Art Primitivism'],portrait-of-paulo-as-pierrot-1929,0.45987654,0.018407881925777525,1.2986583,-11473.93714158838,0.04852331,1.0694797,0.005236699367056952,1.1588603,11.434685346654218,0.2573200506668086,0.2399384010484928,0.5561076305077385,1.1096699,0.5686778116461804
pablo-picasso_woman-on-a-donkey-1906.jpg,pablo picasso,['Post Impressionism'],woman-on-a-donkey-1906,0.51278156,-0.04260736334788162,1.1661013,-11553.642650571217,0.03548906,0.95554507,0.01391932696075815,1.1719034,56.81180745942533,0.3897818561575448,0.2917404980340759,0.8083438858659433,0.7630027,0.5684818546461731
pablo-picasso_salome-1905.jpg,pablo picasso,['Symbolism'],salome-1905,0.48167527,-0.027233394854847215,1.1631079,-11525.34288828014,0.032733962,1.1573706,0.002895665562931804,1.2024547,-46.4716589216548,0.5137547587674124,0.2646762778505898,1.0787440126438141,0.7890654,0.5684512891679278
pablo-picasso_the-pool-of-tuileries-1901.jpg,pablo picasso,['Post Impressionism'],the-pool-of-tuileries-1901,0.52034885,0.017763336010823805,1.1424547,-11553.64263876798,0.05883216,0.9126747,-0.027570303019867126,1.0355666,56.842009656255094,0.24780943251944754,0.2840170380078637,0.8368979652631577,0.97720605,0.567923417650834
pablo-picasso_las-meninas-velazquez-1957-4.jpg,pablo picasso,['Cubism'],las-meninas-velazquez-1957-4,0.47796804,0.0143955846601872,1.3122474,-11805.930565039385,0.05151884,0.9423135,0.0016353294746180302,1.1506556,56.91255207860158,0.2792245031972687,0.2669777195281782,0.7052473240718119,0.8461328,0.5670840115850571
pablo-picasso_bull-plate-ii-1945.jpg,pablo picasso,['Expressionism'],bull-plate-ii-1945,0.57829845,-0.03010479347736683,1.2748697,-11473.937191208099,0.045339536,0.92567456,-0.017293648226709202,1.2045659,46.148601473849084,0.29241947818595077,0.2467549148099607,0.5889133762938792,1.0366123,0.565534535144079
pablo-picasso_soler-family-1903.jpg,pablo picasso,['Expressionism'],soler-family-1903,0.4553038,-0.01685466322882806,1.2461531,-11649.929902653106,0.058680553,0.9589722,-0.005788339277826238,1.1917555,11.4349053326451,0.2695282600382513,0.25506946264744434,0.7713571580087026,1.2055957,0.5644237337940967
pablo-picasso_model-for-the-cover-of-minotaur-1933.jpg,pablo picasso,['Cubism'],model-for-the-cover-of-minotaur-1933,0.5105003,-0.05233448582260991,1.3334774,-11805.930567659016,0.044133194,0.756132,-0.00979390298339844,1.2728566,75.41357318865485,0.24924027365522933,0.2594115334207078,0.7106051471473586,1.3006228,0.5628777988299846
pablo-picasso_bull-plate-xi-1946.jpg,pablo picasso,['Cubism'],bull-plate-xi-1946,0.5416057,0.002002842763308421,1.1807567,-11525.342881627834,0.03903381,0.8991731,-0.014140619873682647,1.1421739,50.59183175652986,0.3836323720606462,0.2847142857142857,0.9016866566007107,0.39737648,0.5628667429860995
pablo-picasso_jacqueline-in-turkish-costume-1955.jpg,pablo picasso,['Naive Art Primitivism'],jacqueline-in-turkish-costume-1955,0.34428596,-0.04695483405028367,1.2251934,-11512.591629420913,0.06249647,1.07965,-0.016312858456931978,1.2066896,67.2859185113087,0.20596268237849746,0.2614823066841415,0.6647648845699048,1.1937973,0.5609198991990342
pablo-picasso_square-du-vert-galant-1943.jpg,pablo picasso,['Cubism'],square-du-vert-galant-1943,0.4497937,-0.03666836821597119,1.326943,-11512.591613964056,0.048528973,1.1385412,-0.020930146911709635,1.156797,59.769736534362444,0.2023210435152745,0.2525255570117955,0.6963483504000716,1.0376236,0.5604430726614227
pablo-picasso_untitled-1967.jpg,pablo picasso,['Expressionism'],untitled-1967,0.6291909,-0.05747314986849733,1.0409033,-11525.343030320295,0.037232924,0.8743097,-0.02851392350141735,1.083024,20.91581311942578,0.4886967857751115,0.29134207077326346,1.343853727501796,0.64692044,0.5593676125768724
pablo-picasso_lovers-of-the-street-1900.jpg,pablo picasso,['Post Impressionism'],lovers-of-the-street-1900,0.3973875,0.013969897684212806,1.202235,-11776.15887804915,0.06557839,0.9572128,-0.008084078129172112,1.1645447,61.38579245835647,0.24887130305762803,0.2398125819134993,0.5634785762634458,1.4680029,0.5593459747381859
pablo-picasso_untitled-1937-2.jpg,pablo picasso,['Naive Art Primitivism'],untitled-1937-2,0.4828717,0.0048902755738476356,1.3345075,-11512.59161248642,0.04715013,0.925302,-0.030419619683284993,1.1949674,58.541014810967745,0.21972730120510559,0.24759239842726083,0.6475508305446261,0.84287506,0.5583611654468803
pablo-picasso_profile-of-a-young-girl-girl-with-red-flower-in-her-hair-1901.jpg,pablo picasso,['Post Impressionism'],profile-of-a-young-girl-girl-with-red-flower-in-her-hair-1901,0.68027663,0.020127520981108316,1.281109,-11553.642621767742,0.034657754,0.7577966,-0.042097348221452946,1.0514642,53.45777819293405,0.26149397976848304,0.2824167758846658,0.7231964631346721,0.81042707,0.5540212787796998
pablo-picasso_bull-plate-vi-1945.jpg,pablo picasso,['Cubism'],bull-plate-vi-1945,0.48724097,-0.03791008463662687,1.2444339,-11525.342862631729,0.040621854,1.020537,-0.020447970135843818,1.1987392,48.11939494103453,0.34208907868386956,0.2798020969855832,0.706268849756036,0.69473284,0.5531801741919277
