dimension,mean_error_normal,mean_error_anomaly,error_difference,error_ratio
516,0.01807866,0.19596212,0.17788346,10.839416
517,0.009758964,0.0045399047,-0.0052190595,0.46520352
518,0.13093466,0.03210141,-0.09883325,0.24517123
519,0.019060923,0.008723611,-0.010337312,0.4576699
520,0.008768915,0.0015272575,-0.007241658,0.17416722
521,0.016920699,0.008441545,-0.008479154,0.49888867
522,0.10242762,0.18327881,0.0808512,1.7893496
523,0.0016059373,0.0022908426,0.00068490533,1.4264833
524,0.0057589374,0.06947254,0.063713595,12.06343
525,0.07042882,0.20296426,0.13253544,2.8818355
526,0.004738642,0.019122913,0.014384272,4.0355263
527,0.016604995,0.0095240725,-0.007080923,0.57356673
528,0.026675943,0.055131372,0.028455429,2.0667076
529,0.0019348871,0.008481806,0.0065469192,4.383618
530,0.007949998,0.06396891,0.056018915,8.046407
531,0.011318428,0.0023577418,-0.008960687,0.20831
532,0.010430142,0.0051651723,-0.00526497,0.4952159
533,0.023866564,0.03515333,0.011286765,1.4729112
534,0.08534694,0.009197924,-0.07614902,0.107770994
535,0.051402792,0.016434819,-0.034967974,0.31972617
536,0.007618136,0.15816711,0.15054898,20.761917
537,0.0031167578,0.0019617446,-0.0011550132,0.6294184
538,0.054081127,0.678643,0.62456185,12.548611
539,0.053322516,0.0712498,0.017927282,1.3362048
540,0.0035829155,0.0038453643,0.0002624488,1.07325
541,0.004932074,0.013329023,0.008396949,2.702519
542,0.008543133,0.07520252,0.06665938,8.802686
543,0.00392838,0.008233066,0.0043046856,2.0957916
544,0.027878348,0.19858944,0.1707111,7.1234293
545,0.022599665,0.0391737,0.016574034,1.7333752
546,0.005604569,0.021030175,0.015425606,3.752327
547,0.016887924,0.008158496,-0.008729428,0.48309642
548,0.081603914,0.03727878,-0.044325136,0.45682585
549,0.009420481,0.0018581989,-0.0075622816,0.19725096
550,0.008410166,0.04466164,0.036251474,5.3104353
551,0.035384342,0.01080634,-0.024578001,0.3053989
552,0.012405065,0.0033610768,-0.009043988,0.2709439
553,0.009593886,0.013486714,0.0038928278,1.4057612
554,0.028127426,0.017759467,-0.01036796,0.63139325
555,0.05025914,0.19878761,0.14852847,3.9552531
556,0.03186039,0.05917433,0.02731394,1.8573009
557,0.0082704425,0.05570399,0.047433548,6.7353096
558,0.0016675065,0.0016797975,1.2291013e-05,1.007371
559,0.0041155373,0.019838937,0.0157234,4.8204975
560,0.008997292,0.0079437755,-0.0010535168,0.88290733
561,0.06643789,0.1616575,0.095219605,2.4332123
562,0.012991531,0.049973782,0.036982253,3.846643
563,0.014308643,0.011587535,-0.0027211076,0.8098277
564,0.1702136,0.1259713,-0.044242293,0.7400778
565,0.18647072,0.23634066,0.04986994,1.2674412
566,0.009839885,0.015708271,0.0058683865,1.5963877
567,0.029279344,0.061572805,0.03229346,2.1029434
568,0.013336006,0.0054986654,-0.00783734,0.41231728
569,0.0071225264,0.010527045,0.0034045181,1.477993
570,0.0014149103,0.013134835,0.011719925,9.283157
571,0.022415953,0.0024362404,-0.019979712,0.10868333
572,0.021203797,0.13445552,0.113251716,6.3411055
573,0.026775755,0.0071952622,-0.019580493,0.26872304
574,0.01100357,0.11651862,0.10551505,10.589165
575,0.01142351,0.0015570665,-0.009866443,0.13630368
576,0.019702544,0.025705028,0.006002484,1.3046553
577,0.016617673,0.0062317997,-0.010385873,0.37501037
578,0.20081943,0.2325516,0.03173217,1.1580135
579,0.0042444165,0.013811642,0.009567225,3.2540734
580,0.014651229,0.08723019,0.07257896,5.9537797
581,0.07881272,0.036626197,-0.04218652,0.46472445
582,0.016258953,0.01697669,0.0007177368,1.0441442
583,0.007301523,0.0011200927,-0.00618143,0.15340535
584,0.026144827,0.009601803,-0.016543023,0.3672544
585,0.009155369,0.13999574,0.13084038,15.291108
586,0.008172428,0.026245119,0.01807269,3.2114224
587,0.010037586,0.03463753,0.024599943,3.4507828
588,0.021106085,0.011538097,-0.009567988,0.54667157
589,0.048452236,0.076314315,0.02786208,1.5750421
590,0.081622876,0.56242007,0.4807972,6.890471
591,0.042188767,0.022844981,-0.019343786,0.5414944
592,0.004140335,0.006822586,0.002682251,1.6478343
593,0.013489255,0.0062591755,-0.0072300793,0.46401197
594,0.4597835,0.89898264,0.43919915,1.9552304
595,0.011420597,0.009709594,-0.0017110035,0.85018265
596,0.06405464,0.040362593,-0.023692045,0.63012755
597,0.010393687,0.23823051,0.22783682,22.920694
598,0.21278563,0.22875692,0.015971288,1.0750581
599,0.023419404,0.030607553,0.007188149,1.3069314
600,0.021292951,0.08724228,0.065949336,4.0972376
601,0.098978736,0.04539131,-0.053587426,0.4585966
602,0.013983383,0.0037498793,-0.010233504,0.2681668
603,0.019770667,0.0029656168,-0.01680505,0.15000084
604,0.038331605,0.056689028,0.018357422,1.4789108
605,0.02042853,0.0328411,0.01241257,1.6076095
606,0.006187024,0.10482006,0.098633036,16.94192
607,0.16423891,0.12845978,-0.035779133,0.78215194
608,0.03421147,0.0037596552,-0.030451816,0.10989457
609,0.0012307782,0.0010353113,-0.00019546691,0.84118426
610,0.33877617,0.70351756,0.36474138,2.0766442
611,0.029913772,0.023378963,-0.0065348092,0.7815451
612,0.053096455,0.17820892,0.12511246,3.3563242
613,0.0046393373,0.0007558081,-0.0038835292,0.16291294
614,0.028971601,0.18569674,0.15672514,6.4096127
615,0.001945875,0.002536513,0.0005906379,1.3035333
616,0.054989595,0.031500004,-0.02348959,0.57283574
617,0.007316951,0.08008712,0.07277016,10.945422
618,0.0076215616,0.0015210109,-0.0061005508,0.19956683
619,0.01362414,0.0055224667,-0.008101674,0.40534425
620,0.22433119,0.18325947,-0.041071713,0.81691486
621,0.03635565,0.10090758,0.064551935,2.7755682
622,0.3044656,0.13127658,-0.17318901,0.4311705
623,0.0045458553,0.014301043,0.009755188,3.145952
624,0.0097362995,0.0023213075,-0.007414992,0.23841785
625,0.016587686,0.023190504,0.006602818,1.3980554
626,0.025004985,0.009502465,-0.01550252,0.38002282
627,0.008392614,0.07568884,0.06729622,9.018506
628,0.08494853,0.109623626,0.024675094,1.2904711
629,0.019190064,0.024079116,0.0048890524,1.25477
630,0.055369593,0.022768276,-0.03260132,0.4112054
631,0.01875737,0.025041597,0.0062842276,1.3350271
632,0.052587956,0.18188822,0.12930027,3.4587429
633,0.028835382,0.029241882,0.00040649995,1.0140972
634,0.10312225,0.012620431,-0.090501815,0.12238321
635,0.0294362,0.025022091,-0.0044141095,0.85004485
636,0.0043034353,0.026268452,0.021965018,6.104066
637,0.018362185,0.033345547,0.014983362,1.8159901
638,0.053780127,0.020766405,-0.033013724,0.3861353
639,0.0077700135,0.0039394964,-0.0038305172,0.5070128
640,0.075277664,0.037228446,-0.038049217,0.49454838
641,0.01394192,0.10985103,0.09590911,7.8791895
642,0.0101405885,0.010798466,0.0006578779,1.0648757
643,0.0013236682,0.0012711242,-5.254394e-05,0.9603043
644,0.023354514,0.011682734,-0.01167178,0.50023454
645,0.042275865,0.029143289,-0.013132576,0.68935996
646,0.13503076,0.45440242,0.31937164,3.365177
647,0.0128700975,0.0067883716,-0.006081726,0.527453
648,0.004186285,0.008986438,0.0048001525,2.1466377
649,0.0022275061,0.0016391838,-0.0005883223,0.735883
650,0.004666494,0.018257039,0.013590544,3.912367
651,0.012172883,0.007519142,-0.0046537416,0.61769605
652,0.06895346,0.05886645,-0.010087013,0.85371274
653,0.003149658,0.09951822,0.09636856,31.596516
654,0.017739225,0.014372029,-0.0033671958,0.8101836
655,0.01281346,0.025321886,0.012508426,1.9761943
656,0.017619595,2.8488483,2.8312287,161.68637
657,0.121895805,0.14182656,0.01993075,1.1635064
658,0.01957783,0.11035362,0.09077579,5.6366625
659,0.04033567,0.021111412,-0.019224258,0.5233931
660,0.014708061,0.04748916,0.032781098,3.2287846
661,0.017594432,0.04117761,0.02358318,2.3403773
662,0.024457341,0.03420735,0.00975001,1.3986537
663,0.08344404,0.18820862,0.10476459,2.2555072
664,0.002418132,0.09707736,0.09465923,40.1456
665,0.009688904,0.09741933,0.08773042,10.054732
666,0.003178457,0.16202384,0.15884538,50.975628
667,0.010632753,0.009084185,-0.0015485687,0.8543586
668,0.100175925,0.033643994,-0.06653193,0.3358491
669,0.0020928888,0.0010816377,-0.0010112511,0.51681566
670,0.15074642,0.13388023,-0.016866192,0.88811547
671,0.022158992,0.14491574,0.12275675,6.539817
672,0.013339921,0.054313965,0.040974043,4.0715356
673,0.023806373,0.13634354,0.11253717,5.7271867
674,0.011526803,0.022535188,0.011008386,1.9550251
675,0.030327149,0.035556328,0.005229179,1.1724256
676,0.015165602,0.036543593,0.021377992,2.4096367
677,0.024544755,0.24546975,0.22092499,10.000904
678,0.011022995,0.0047221817,-0.0063008135,0.4283937
679,0.008575317,0.030585857,0.022010539,3.5667317
680,0.02641196,0.06252312,0.03611116,2.3672276
681,0.017321683,0.047886733,0.03056505,2.7645543
682,0.14471751,0.09804695,-0.046670564,0.6775058
683,0.035385337,0.11583018,0.08044484,3.273395
684,0.057167456,0.12026367,0.06309622,2.1037087
685,0.004231095,0.006339175,0.0021080803,1.4982352
686,0.07838612,0.22914253,0.15075642,2.9232538
687,0.008197479,0.10019336,0.09199588,12.22246
688,0.032928567,0.01585674,-0.017071828,0.48154962
689,0.091704674,0.06582953,-0.025875144,0.7178427
690,0.021463698,0.042188752,0.020725055,1.9655864
691,0.06542001,0.09440193,0.028981924,1.4430132
692,0.35730526,0.70766956,0.3503643,1.9805741
693,0.015744708,0.006947099,-0.008797609,0.4412339
694,0.11837753,0.24908495,0.13070741,2.1041574
695,0.034667257,0.010977076,-0.02369018,0.31664103
696,0.04136568,0.07512511,0.033759434,1.8161218
697,0.0071757357,0.0066472297,-0.000528506,0.92634815
698,0.28519577,0.1361504,-0.14904536,0.4773928
699,0.028602973,0.10727811,0.078675136,3.750593
700,0.025725804,0.077042036,0.05131623,2.9947376
701,0.01766601,0.014073394,-0.003592616,0.7966368
702,0.025318913,0.03727411,0.011955198,1.4721845
703,0.01423754,0.018843507,0.0046059676,1.3235086
704,0.03343468,0.0042067985,-0.029227883,0.1258214
705,0.009748779,0.29704362,0.28729483,30.469828
706,0.004428047,0.0010183051,-0.0034097421,0.22996707
707,0.014869989,0.04643482,0.03156483,3.1227205
708,0.034360327,0.1008315,0.066471174,2.9345326
709,0.013511473,0.00910238,-0.0044090934,0.6736778
710,0.049936567,0.16147004,0.11153348,3.233503
711,0.008648412,0.15451102,0.14586261,17.865826
712,0.003158096,0.00040212297,-0.002755973,0.12733082
713,0.027068129,0.02023045,-0.006837679,0.74739003
714,0.0031331903,0.0023081324,-0.00082505797,0.7366716
715,0.013677305,0.00296164,-0.010715664,0.21653682
716,0.043848284,0.035596233,-0.008252051,0.8118045
717,0.005323439,0.014779881,0.009456442,2.7763784
718,0.011247375,0.0049559996,-0.0062913755,0.4406361
719,0.070514,0.043982424,-0.026531577,0.6237403
720,0.012004027,0.0056057805,-0.0063982466,0.46699166
721,0.13352625,0.08246535,-0.0510609,0.61759657
722,0.030780723,0.07456039,0.043779664,2.422308
723,0.0035571386,0.00056971447,-0.0029874241,0.16016088
724,0.009523924,0.04673862,0.037214696,4.907496
725,0.02976487,0.12806506,0.098300196,4.3025575
726,0.11429557,0.086139075,-0.028156497,0.7536519
727,0.019599253,0.027404498,0.007805245,1.398242
728,0.042748604,0.15391319,0.111164585,3.600426
729,0.019219179,0.093994714,0.07477553,4.8906727
730,0.01469739,0.015909867,0.0012124777,1.0824962
731,0.01103673,0.059660185,0.048623454,5.4056034
732,0.027345108,0.027878406,0.00053329766,1.0195025
733,0.06430628,0.012434395,-0.05187189,0.19336206
734,0.035021387,0.012357318,-0.02266407,0.35285062
735,0.0049707573,0.008986142,0.004015385,1.8078015
736,0.0069871396,0.002032915,-0.0049542245,0.29095095
737,0.04452398,0.049445342,0.004921362,1.1105329
738,0.03083762,0.018985078,-0.011852542,0.61564666
739,0.015382528,0.016696231,0.0013137031,1.0854023
740,0.01307973,0.013732618,0.00065288786,1.049916
741,0.02571548,0.027939882,0.0022244025,1.0865005
742,0.007117896,0.1133461,0.1062282,15.924102
743,0.005125338,0.0051379697,1.2631528e-05,1.0024645
744,0.03350624,0.010387995,-0.023118246,0.31003165
745,0.007506716,0.0031087797,-0.004397936,0.4141331
746,0.086885035,0.36833724,0.2814522,4.2393637
747,0.031507995,0.06445679,0.032948796,2.0457282
748,0.0044301217,0.017300902,0.01287078,3.9052882
749,0.002763025,0.067162104,0.06439908,24.307455
750,0.0695049,0.044119716,-0.025385186,0.6347713
751,0.023908248,0.21907356,0.19516532,9.163095
752,0.008006079,0.03134943,0.023343353,3.9157035
753,0.028594533,0.021781106,-0.0068134274,0.76172274
754,0.011347875,0.0013656372,-0.009982238,0.120342985
755,0.0034024967,0.02471763,0.021315135,7.264557
756,0.01446173,0.009195541,-0.0052661886,0.63585347
757,0.027035184,0.010107229,-0.016927954,0.37385467
758,0.036857832,0.0087289,-0.028128933,0.2368262
759,0.043672495,0.01237779,-0.031294703,0.283423
760,0.013239732,0.023540463,0.010300731,1.7780166
761,0.050205704,0.020898297,-0.029307406,0.41625345
762,0.025827935,0.0087083345,-0.017119601,0.3371673
763,0.09873167,0.20292348,0.10419181,2.0553029
764,0.022463143,0.014092819,-0.008370324,0.6273752
765,0.063903704,0.0716732,0.0077694952,1.1215813
766,0.019076098,0.16802192,0.14894582,8.8079815
767,0.093651615,0.12005599,0.026404373,1.2819425
768,0.021229766,0.018060964,-0.0031688027,0.85073775
769,0.009174644,0.010486922,0.0013122782,1.1430331
770,0.0058266264,0.12072267,0.11489604,20.719135
771,0.007468711,0.019859424,0.012390712,2.6590161
772,0.034971137,0.16035688,0.12538575,4.585407
773,0.011713215,0.0072731883,-0.004440027,0.62093866
774,0.13410111,0.06857424,-0.065526865,0.51136225
775,0.026691047,0.05720547,0.030514421,2.1432455
776,0.040254936,0.12925957,0.089004636,3.2110243
777,0.071067974,0.069227256,-0.0018407181,0.9740992
778,0.015533074,0.21784157,0.20230849,14.024369
779,0.021344647,0.08312171,0.061777063,3.894265
780,0.017362883,0.1655748,0.14821193,9.536136
781,0.03287802,0.15628843,0.12341041,4.7535844
782,0.01204301,0.02350964,0.01146663,1.9521399
783,0.022506628,0.10847782,0.08597119,4.8198166
784,0.045848276,0.26653793,0.22068965,5.8134775
785,0.011487714,0.001871222,-0.009616492,0.16288899
786,0.029029023,0.02531248,-0.0037165433,0.8719715
787,0.010255048,0.12509969,0.11484464,12.19884
788,0.05027139,0.020511953,-0.029759435,0.4080244
789,0.0048064115,0.0062541105,0.001447699,1.3012017
790,0.0066410885,0.0101820845,0.003540996,1.5331951
791,0.012057905,0.1798895,0.1678316,14.918802
792,0.06621538,0.051413495,-0.014801886,0.7764585
793,0.017585037,0.2912487,0.27366367,16.562304
794,0.018794054,0.03309524,0.014301186,1.7609421
795,0.00127074,0.0072212634,0.0059505235,5.682723
796,0.01755779,0.016037753,-0.0015200377,0.9134266
797,0.011089366,0.00073545595,-0.01035391,0.06632083
798,0.0037158153,0.07275315,0.06903733,19.579323
799,0.0054885135,0.015037456,0.009548942,2.7398047
800,0.042972513,0.06751712,0.024544604,1.5711699
801,0.02007427,0.09045483,0.07038056,4.506008
802,0.0058046277,0.0631591,0.057354473,10.880818
803,0.013186971,0.006608402,-0.006578569,0.5011312
804,0.02337804,0.013822598,-0.009555442,0.5912642
805,0.08321832,0.07784999,-0.0053683296,0.935491
806,0.016540512,0.018874904,0.0023343917,1.1411318
807,0.0124492645,0.010154945,-0.0022943197,0.81570643
808,0.03028912,0.17209727,0.14180815,5.681818
809,0.10733972,0.0104268575,-0.09691286,0.09713886
810,0.010242702,0.061893474,0.05165077,6.04269
811,0.010283929,0.09329861,0.083014674,9.072272
812,0.06100504,0.08060109,0.019596048,1.3212202
813,0.011308736,0.007665723,-0.003643013,0.67785853
814,0.07093551,0.008733188,-0.062202323,0.123114474
815,0.004162366,0.011240935,0.007078569,2.7006118
816,0.012472589,0.009950902,-0.0025216863,0.79782176
817,0.056936435,0.027155641,-0.029780794,0.47694665
818,0.047098573,0.088859245,0.041760672,1.8866653
819,0.064478956,2.0332038,1.9687248,31.532827
820,0.022898255,0.100560844,0.07766259,4.391638
821,0.058963165,0.095872074,0.03690891,1.6259656
822,0.033984188,0.048175648,0.01419146,1.4175901
823,0.0043943604,0.017981376,0.013587017,4.0919213
824,0.0048591145,0.023605894,0.01874678,4.858065
825,0.003918781,0.005054143,0.0011353618,1.2897233
826,0.09183394,0.066393785,-0.025440156,0.72297657
827,0.009370087,0.0062672314,-0.0031028553,0.66885525
828,0.0060172495,0.011812954,0.0057957047,1.9631817
829,0.054360848,0.017462825,-0.036898024,0.32123902
830,0.017424406,0.034034632,0.016610226,1.9532735
831,0.05695659,0.021618996,-0.035337593,0.3795697
832,0.007765047,0.021657342,0.013892295,2.7890806
833,0.042035203,0.033381235,-0.008653969,0.7941257
834,0.010185387,0.01087514,0.00068975333,1.0677199
835,0.021659413,0.030144494,0.008485081,1.3917502
836,0.021930119,0.028719343,0.006789224,1.3095845
837,0.0054673054,0.009192496,0.0037251902,1.6813576
838,0.03633383,0.009734747,-0.026599083,0.26792517
839,0.0086877495,0.006477546,-0.0022102036,0.7455954
840,0.029492911,0.029806502,0.0003135912,1.0106328
841,0.0007279625,0.0103936335,0.009665671,14.277704
842,0.02939093,0.0022093689,-0.02718156,0.07517179
843,0.089253984,0.15834002,0.06908604,1.7740387
844,0.09613575,0.03641339,-0.05972236,0.37877053
845,0.026575187,0.008312895,-0.018262293,0.31280664
846,0.004512853,0.0740875,0.06957465,16.416998
847,0.029113788,0.007939586,-0.021174202,0.2727088
848,0.007490014,0.042412683,0.03492267,5.662564
849,0.00656363,0.012745804,0.006182174,1.9418834
850,0.016182395,0.04325986,0.027077464,2.673267
851,0.013499207,0.019281015,0.005781808,1.4283072
852,0.01276164,0.09129453,0.07853289,7.153824
853,0.006000123,0.008427155,0.0024270322,1.404497
854,0.0034278021,0.016538508,0.013110707,4.8248143
855,0.023728361,0.021544617,-0.0021837447,0.907969
856,0.02971344,0.02841263,-0.0013008099,0.9562215
857,0.026822258,0.019660013,-0.007162245,0.7329738
858,0.003322955,0.0042547807,0.0009318257,1.2804208
859,0.12902117,0.075962454,-0.053058714,0.5887596
860,0.026369862,0.10521978,0.07884992,3.9901528
861,0.017639501,0.007005543,-0.0106339585,0.39715084
862,0.029730072,0.019323416,-0.010406656,0.64996195
863,0.02029722,0.06321828,0.04292106,3.1146276
864,0.04873502,0.0492577,0.0005226806,1.0107249
865,0.013505926,0.004610109,-0.008895817,0.3413397
866,0.0043128245,0.001336887,-0.0029759374,0.30997947
867,0.014725709,0.13300712,0.11828142,9.032307
868,0.10470376,0.098081835,-0.006621927,0.9367556
869,0.25854623,0.12145444,-0.13709179,0.46975908
870,0.060902722,0.047838584,-0.013064139,0.7854917
871,0.014188979,0.037418824,0.023229845,2.6371753
872,0.0971665,0.07682997,-0.020336531,0.7907043
873,0.007068142,0.013590143,0.0065220012,1.9227321
874,0.0033501056,0.00374362,0.0003935143,1.1174632
875,0.014983261,0.01671115,0.0017278884,1.1153213
876,0.084436335,0.05934045,-0.025095884,0.70278335
877,0.005305348,0.0011727196,-0.0041326284,0.22104481
878,0.0078897625,0.011888154,0.0039983913,1.5067822
879,0.011115488,0.0060545844,-0.0050609033,0.54469806
880,0.037598997,0.025911719,-0.011687279,0.6891598
881,0.033123445,0.034958754,0.001835309,1.0554081
882,0.02550082,0.1073734,0.08187258,4.2105865
883,0.034876682,0.0492575,0.014380816,1.4123333
884,0.028958,0.20545535,0.17649734,7.0949426
885,0.021505903,0.015995761,-0.005510142,0.74378467
886,0.009810118,0.22163233,0.21182221,22.592218
887,0.1504782,0.08479665,-0.06568155,0.56351453
888,0.011312341,0.074071914,0.06275957,6.5478854
889,0.06702668,0.024485428,-0.042541254,0.36530867
890,0.011867999,0.033590265,0.021722265,2.8303225
891,0.004522741,0.0025780676,-0.0019446732,0.5700233
892,0.07678322,0.0799846,0.0032013804,1.0416938
893,0.038525768,0.06466255,0.026136786,1.6784235
894,0.01445137,0.06814669,0.05369532,4.715587
895,0.009400825,0.09456185,0.08516103,10.058888
896,0.02385745,0.002277051,-0.021580398,0.09544402
897,0.13003173,0.2009266,0.07089487,1.545212
898,0.052979596,0.10761763,0.054638036,2.0313034
899,0.003916486,0.023813212,0.019896727,6.0802493
900,0.008522217,0.047446318,0.0389241,5.567368
901,0.06736671,0.18831788,0.12095117,2.7954144
902,0.0106730135,0.040891048,0.030218035,3.8312562
903,0.0256054,0.0509338,0.025328401,1.9891821
904,0.004942947,0.0047574453,-0.00018550176,0.9624714
905,0.006678403,0.022272777,0.015594374,3.3350453
906,0.02752155,0.16633812,0.13881657,6.0439224
907,0.000707167,0.0050085336,0.0043013664,7.082533
908,0.046572935,0.11723905,0.07066612,2.5173216
909,0.008402532,0.8020539,0.7936514,95.45384
910,0.014726511,0.045946088,0.031219576,3.1199574
911,0.010568798,0.23039368,0.21982488,21.799421
912,0.009193499,0.101421244,0.09222774,11.031844
913,0.03303496,0.003083964,-0.029950997,0.09335455
914,0.0108731715,0.022419015,0.011545843,2.0618653
915,0.0070430916,0.0020757734,-0.004967318,0.29472476
916,0.002124545,0.001387942,-0.00073660293,0.6532891
917,0.030512648,0.014800472,-0.015712176,0.48506024
918,0.0075268326,0.0027583817,-0.0047684507,0.3664731
919,0.046311524,0.035164796,-0.011146728,0.7593098
920,0.08027894,0.03925414,-0.0410248,0.48897183
921,0.00225034,0.04136958,0.03911924,18.383701
922,0.018038442,0.013409538,-0.004628904,0.7433867
923,0.048553884,0.07223485,0.023680963,1.4877254
924,0.03795333,0.017864125,-0.020089203,0.47068664
925,0.012960761,0.0548062,0.041845437,4.2286253
926,0.00952446,0.16835925,0.15883479,17.676514
927,0.033459634,0.015913503,-0.01754613,0.47560304
928,0.0057660444,0.0035436507,-0.0022223936,0.6145722
929,0.023253987,0.010937574,-0.012316412,0.47035265
930,0.028352251,0.01812514,-0.010227112,0.63928396
931,0.019187467,0.1998732,0.18068573,10.416862
932,0.03894601,0.01000057,-0.02894544,0.25678033
933,0.013329996,0.0048098494,-0.008520147,0.36082903
934,0.018170273,0.012210234,-0.005960039,0.67198956
935,0.012443383,0.027464965,0.015021582,2.2071943
936,0.02713202,0.024821451,-0.0023105685,0.9148398
937,0.0039904285,0.0068753585,0.00288493,1.7229625
938,0.064018466,0.031261444,-0.03275702,0.48831916
939,0.10282696,0.05722334,-0.04560362,0.5565013
940,0.0061096936,0.013162934,0.0070532407,2.1544344
941,0.018141976,0.023506792,0.0053648166,1.295713
942,0.028136369,0.03536871,0.007232342,1.257046
943,0.0785907,0.08328684,0.004696138,1.0597544
944,0.017287763,0.0023286426,-0.01495912,0.1346989
945,0.01337275,0.012337276,-0.0010354742,0.9225683
946,0.012525237,0.006123621,-0.006401616,0.4889026
947,0.1670836,0.29905882,0.13197522,1.7898754
948,0.07760026,0.013989649,-0.06361061,0.18027836
949,0.016625645,0.0040112687,-0.012614376,0.24126996
950,0.006619703,0.009561142,0.002941439,1.4443461
951,0.02353478,0.0923817,0.06884692,3.9253266
952,0.056138225,0.23118578,0.17504755,4.1181526
953,0.06802598,0.08122357,0.013197593,1.1940081
954,0.027420895,0.13217025,0.10474935,4.820056
955,0.008531811,0.015127613,0.0065958025,1.7730836
956,0.048889566,0.030053021,-0.018836545,0.61471236
957,0.0050915903,0.025980728,0.020889137,5.1026745
958,0.10678353,0.23485638,0.12807286,2.199369
959,0.11541258,0.16768192,0.05226934,1.4528912
960,0.0062506124,0.13571364,0.12946302,21.712055
961,0.009554569,0.005676607,-0.0038779615,0.5941249
962,0.0016429891,0.014706173,0.013063184,8.950865
963,0.10673417,0.03518667,-0.0715475,0.3296664
964,0.04276301,0.07281413,0.03005112,1.7027363
965,0.0021802667,0.06815126,0.065970995,31.25822
966,0.024864743,0.0033539676,-0.021510774,0.13488849
967,0.045504194,0.058948223,0.013444029,1.2954459
968,0.028867932,0.07526433,0.046396397,2.607195
969,0.015438184,0.004843965,-0.010594219,0.31376523
970,0.014310693,0.009122061,-0.0051886328,0.63742965
971,0.04828744,0.025185928,-0.023101512,0.52158344
972,0.0016761997,0.00058930094,-0.0010868988,0.35156965
973,0.056814063,0.023103112,-0.03371095,0.40664425
974,0.015181374,0.124082655,0.10890128,8.173348
975,0.22423765,0.23945953,0.015221879,1.0678828
976,0.02485887,0.035812635,0.010953765,1.4406381
977,0.003370147,0.11193801,0.10856786,33.214577
978,0.07406144,1.1089582,1.0348969,14.973491
979,0.02159724,0.028113235,0.0065159947,1.301705
980,0.09798104,0.8545288,0.75654775,8.721369
981,0.018852131,0.16549563,0.1466435,8.778617
982,0.028258972,0.005680912,-0.02257806,0.20103039
983,0.013618899,0.019591384,0.005972485,1.4385439
984,0.048689924,0.088422805,0.03973288,1.8160391
985,0.01779694,0.034761358,0.016964419,1.9532212
986,0.004290514,0.015036983,0.01074647,3.5047042
987,0.04005712,0.022551486,-0.017505633,0.5629832
988,0.073329926,0.02980003,-0.043529898,0.40638292
989,0.098892294,0.16792718,0.06903488,1.6980815
990,0.022384025,0.010064638,-0.012319387,0.44963488
991,0.0022479636,0.042171225,0.03992326,18.759747
992,0.0043939142,0.002005976,-0.0023879383,0.45653507
993,0.06597708,0.02527802,-0.04069906,0.38313335
994,0.024280965,0.005429694,-0.01885127,0.22361936
995,0.03794651,0.08900454,0.051058028,2.3455262
996,0.034359135,0.023423962,-0.010935172,0.68173903
997,0.0098066535,0.06018616,0.050379507,6.137278
998,0.09895237,0.03579064,-0.06316173,0.36169565
999,0.005658286,0.0033258682,-0.002332418,0.5877872
1000,0.040633447,0.07342486,0.032791413,1.8070054
1001,0.035944153,0.13738409,0.10143994,3.822154
1002,0.025483405,0.072397046,0.04691364,2.8409486
1003,0.108601876,0.2534782,0.14487633,2.334013
1004,0.004912325,0.026183462,0.021271136,5.3301563
1005,0.014864966,0.063107714,0.048242748,4.245399
1006,0.022620043,0.15327507,0.13065504,6.7760735
1007,0.028504346,0.01856665,-0.009937696,0.65136206
1008,0.04192572,0.03990927,-0.0020164512,0.9519042
1009,0.023970542,0.006681614,-0.017288929,0.2787427
1010,0.020326458,0.07324791,0.05292145,3.6035748
1011,0.026730858,0.07577721,0.049046353,2.8348215
1012,0.17154707,0.12228302,-0.04926405,0.7128249
1013,0.053053394,0.08004239,0.026988998,1.5087138
1014,0.051646173,0.02967873,-0.021967443,0.574655
1015,0.017158194,0.041514188,0.024355995,2.4194965
1016,0.0049020858,0.0041822596,-0.0007198262,0.8531592
1017,0.010688186,0.0019012409,-0.008786945,0.17788248
1018,0.02131852,0.055347253,0.03402873,2.5962052
1019,0.0030332522,0.008141874,0.005108622,2.6842062
1020,0.02035523,0.063302726,0.042947493,3.1098998
1021,0.0070933383,0.00785946,0.0007661218,1.1080058
1022,0.017701307,0.06503478,0.04733347,3.6740098
1023,0.0065626716,0.0039896173,-0.0025730543,0.6079258
1024,0.007970106,0.13387597,0.12590586,16.797264
1025,0.025429541,0.020521149,-0.004908392,0.8069807
1026,0.010070685,0.058241718,0.048171032,5.7832923
1027,0.03746428,0.021199752,-0.016264528,0.5658657
1028,0.0023721831,0.008713432,0.0063412488,3.6731699
1029,0.01082899,0.010612659,-0.0002163304,0.980023
1030,0.025101978,0.008465876,-0.016636103,0.33725932
1031,0.026026847,0.07133135,0.045304507,2.7406836
1032,0.0026850412,0.0021737842,-0.000511257,0.80959064
1033,0.015756099,0.024367364,0.008611266,1.5465354
1034,0.028664608,0.026989793,-0.0016748141,0.94157207
1035,0.07225657,0.24759865,0.17534208,3.426659
1036,0.0059630494,0.1566947,0.15073165,26.27761
1037,0.03913354,0.037915662,-0.0012178794,0.96887887
