dimension,mean_error_normal,mean_error_anomaly,error_difference,error_ratio
1038,0.043351013,0.030722443,-0.01262857,0.7086903
1039,0.06257925,0.12699209,0.06441284,2.0293002
1040,0.002765638,0.002770999,5.3609256e-06,1.0019385
1041,0.053507537,0.030496733,-0.023010803,0.56995213
1042,0.14113489,0.13644801,-0.004686877,0.9667915
1043,0.099757224,0.09032523,-0.009431995,0.9054505
1044,0.022337789,0.00993343,-0.012404359,0.44469172
1045,0.0783257,0.24536309,0.1670374,3.1326
1046,0.0064502778,0.04253293,0.03608265,6.5939684
1047,0.019485826,0.0089814635,-0.010504362,0.4609229
1048,0.06843285,0.00824948,-0.060183372,0.12054854
1049,0.06053177,0.06492066,0.0043888874,1.0725055
1050,0.005331481,0.018530177,0.013198696,3.4756155
1051,0.031191742,0.0143468,-0.016844943,0.45995507
1052,0.02198131,0.43042612,0.40844482,19.581459
1053,0.030283224,0.016152428,-0.014130795,0.5333788
1054,0.118411094,0.22348364,0.10507254,1.8873539
1055,0.0153832985,0.011616528,-0.0037667705,0.75513893
1056,0.021896468,0.015526997,-0.0063694715,0.70910966
1057,0.010294666,0.023031699,0.012737033,2.2372458
1058,0.13084385,0.09982136,-0.03102249,0.76290447
1059,0.019137619,0.005959813,-0.0131778065,0.31141874
1060,0.021708148,0.0035838883,-0.01812426,0.16509415
1061,0.016706409,0.0023935854,-0.014312823,0.14327349
1062,0.031632066,0.0073391073,-0.024292959,0.23201479
1063,0.009623308,0.012593639,0.0029703313,1.3086601
1064,0.06264542,0.12883373,0.066188306,2.0565546
1065,0.05787415,0.006609959,-0.051264193,0.11421263
1066,0.010231605,0.0132478,0.0030161953,1.294792
1067,0.0093188,0.0032910807,-0.006027719,0.35316572
1068,0.01947832,0.0038798566,-0.015598463,0.19918847
1069,0.0032920463,0.0152176535,0.011925607,4.6225514
1070,0.031045923,0.097305894,0.06625997,3.1342568
1071,0.013717299,0.03932386,0.02560656,2.8667347
1072,0.010406218,0.008032466,-0.0023737513,0.77189106
1073,0.0035230701,0.058069438,0.054546367,16.482624
1074,0.033683363,0.032084778,-0.0015985854,0.9525408
1075,0.1197836,0.30915356,0.18936995,2.5809338
1076,0.017553778,0.0042780726,-0.013275705,0.24371235
1077,0.059956737,0.026973747,-0.03298299,0.44988683
1078,0.007640402,0.0012253813,-0.0064150207,0.16038178
1079,0.0036706035,0.00504389,0.0013732864,1.374131
1080,0.014713707,0.016776813,0.0020631058,1.1402166
1081,0.050252486,0.15509021,0.10483773,3.0862198
1082,0.043201584,0.061435014,0.01823343,1.4220546
1083,0.020685611,0.034408342,0.013722731,1.6633949
1084,0.0031584268,0.05448232,0.05132389,17.249828
1085,0.006500592,0.0016957518,-0.0048048403,0.26086113
1086,0.027069071,0.20809993,0.18103085,7.687738
1087,0.0054641156,0.0014297694,-0.004034346,0.26166528
1088,0.11408433,0.0487369,-0.06534743,0.42720065
1089,0.0020167534,0.018323584,0.01630683,9.085684
1090,0.014302988,0.09004744,0.07574445,6.2957087
1091,0.0199344,0.025514096,0.005579695,1.2799028
1092,0.02022208,0.005571853,-0.0146502275,0.2755331
1093,0.0036334062,0.0011052152,-0.002528191,0.30418155
1094,0.028770857,0.017246014,-0.011524843,0.5994265
1095,0.021464635,0.009912618,-0.011552016,0.46181166
1096,0.024812413,0.016732194,-0.00808022,0.6743477
1097,0.0069733905,0.018568948,0.011595557,2.6628292
1098,0.019062296,0.12822242,0.109160125,6.7264943
1099,0.031614576,0.0068742093,-0.024740366,0.21743797
1100,0.038064346,0.016587865,-0.021476481,0.43578485
1101,0.0026713142,0.00047729159,-0.0021940225,0.17867295
1102,0.061681375,0.06494285,0.0032614768,1.0528762
1103,0.028447876,0.049847346,0.02139947,1.7522343
1104,0.00069227384,0.00069401326,1.7394195e-06,1.0025126
1105,0.047788505,0.36860797,0.32081947,7.713319
1106,0.020243058,0.0028388523,-0.017404206,0.14023831
1107,0.045799997,0.10235914,0.05655914,2.2349157
1108,0.0035725771,0.021942353,0.018369775,6.1418834
1109,0.05855815,0.23282601,0.17426786,3.9759796
1110,0.016643766,0.03746843,0.020824663,2.251199
1111,0.003922127,0.05175799,0.047835864,13.196408
1112,0.015537032,0.022669313,0.0071322815,1.4590504
1113,0.010965263,0.012728448,0.0017631855,1.1607974
1114,0.011389148,0.0035770654,-0.007812083,0.31407663
1115,0.0072583407,0.0069318963,-0.0003264444,0.95502496
1116,0.0045993165,0.027812894,0.023213578,6.0471797
1117,0.014098807,0.0035990675,-0.01049974,0.2552746
1118,0.009010984,0.007014945,-0.0019960385,0.7784883
1119,0.010210443,0.07275789,0.062547445,7.125831
1120,0.022401385,0.0049889213,-0.017412463,0.22270593
1121,0.0160092,0.048852876,0.032843675,3.05155
1122,0.003225069,0.005349762,0.0021246928,1.6588054
1123,0.08268806,0.117174834,0.03448677,1.4170707
1124,0.017631395,0.026155815,0.00852442,1.4834796
1125,0.013060186,0.008071826,-0.00498836,0.6180483
1126,0.027563512,0.12018401,0.0926205,4.3602576
1127,0.012500255,0.0017584739,-0.010741781,0.14067504
1128,0.0058315517,0.10750904,0.101677485,18.435751
1129,0.009255937,0.121081464,0.111825526,13.081491
1130,0.010953257,0.02312669,0.012173433,2.1113985
1131,0.014026798,0.0037761352,-0.010250663,0.26920864
1132,0.027087623,0.052270435,0.025182812,1.9296796
1133,0.03915872,0.08108383,0.041925106,2.0706456
1134,0.001602786,0.034486845,0.032884058,21.516811
1135,0.03987809,0.038777992,-0.0011000969,0.9724135
1136,0.01696199,0.05155516,0.034593172,3.0394523
1137,0.045565106,0.035541195,-0.010023911,0.78000903
1138,0.018944075,0.064168595,0.045224518,3.3872645
1139,0.04303219,0.05234299,0.009310797,1.2163682
1140,0.015715858,0.15733679,0.14162093,10.011339
1141,0.01750899,0.04135228,0.02384329,2.3617742
1142,0.03297257,0.019816892,-0.013155678,0.60101146
1143,0.04912046,0.08126071,0.03214025,1.654315
1144,0.01987123,0.059122246,0.039251015,2.9752686
1145,0.026419485,0.032449935,0.0060304496,1.2282577
1146,0.05460603,0.40467808,0.35007206,7.4108677
1147,0.014382974,0.03565731,0.021274336,2.4791331
1148,0.040680677,0.049234334,0.008553658,1.2102634
1149,0.003023522,0.0029301182,-9.340374e-05,0.9691076
1150,0.021815313,0.05885514,0.037039824,2.697882
1151,0.0059640897,0.029456828,0.023492739,4.9390316
1152,0.094763145,0.28734484,0.1925817,3.0322425
1153,0.0050762235,0.022799801,0.017723577,4.491489
1154,0.10841521,0.03822851,-0.0701867,0.35261208
1155,0.02688932,0.05193489,0.02504557,1.9314319
1156,0.0045259357,0.023717212,0.019191276,5.240289
1157,0.077616304,0.0313974,-0.046218906,0.40452066
1158,0.03787189,0.101193056,0.063321166,2.6719832
1159,0.006475449,0.0032748382,-0.0032006109,0.50573146
1160,0.025301585,0.008271935,-0.01702965,0.32693347
1161,0.039567538,0.03308553,-0.006482009,0.8361786
1162,0.0063883644,0.015489808,0.009101444,2.4246907
1163,0.03481479,0.039933562,0.0051187724,1.1470287
1164,0.030838912,0.045903172,0.01506426,1.4884822
1165,0.0806189,0.05699325,-0.023625653,0.7069465
1166,0.0010516262,0.0062875617,0.0052359356,5.978894
1167,0.07346654,0.06404032,-0.009426221,0.8716937
1168,0.030502124,0.012954233,-0.01754789,0.4246994
1169,0.013367332,0.014786941,0.0014196094,1.1061999
1170,0.007821076,0.0029880598,-0.0048330156,0.38205227
1171,0.035173256,0.008348969,-0.026824288,0.23736696
1172,0.011086224,0.010534898,-0.00055132527,0.95026934
1173,0.16152446,0.32328537,0.16176091,2.001464
1174,0.0014493582,0.008403304,0.006953946,5.7979484
1175,0.011836439,0.0018534368,-0.009983002,0.15658736
1176,0.011744227,0.0024229223,-0.009321305,0.20630752
1177,0.010381664,0.02381984,0.013438175,2.2944143
1178,0.0034832302,0.006443381,0.0029601506,1.8498292
1179,0.007790266,0.006963612,-0.000826654,0.89388627
1180,0.010338776,0.04049829,0.030159514,3.9171262
1181,0.052798115,0.024737613,-0.028060501,0.46853215
1182,0.01868678,0.022669239,0.0039824583,1.2131163
1183,0.06660769,0.034878958,-0.031728733,0.5236476
1184,0.011920658,0.021806307,0.009885649,1.8292872
1185,0.011556216,0.037581827,0.026025612,3.2520878
1186,0.0137913525,0.01915999,0.005368637,1.3892756
1187,0.080533534,0.8240854,0.74355185,10.232823
1188,0.014687457,0.015152189,0.00046473183,1.0316414
1189,0.031993397,0.08581311,0.053819716,2.6822133
1190,0.0020659482,0.015338358,0.013272409,7.424367
1191,0.0144075155,0.006322223,-0.008085292,0.43881425
1192,0.006714434,0.004026589,-0.002687845,0.5996915
1193,0.005157927,0.012739613,0.0075816857,2.4699094
1194,0.06481945,0.4718275,0.40700805,7.279104
1195,0.030333089,0.8824333,0.8521002,29.091442
1196,0.016296351,0.004432726,-0.011863625,0.2720073
1197,0.019616885,0.010929991,-0.008686895,0.5571726
1198,0.069480225,0.03980651,-0.029673714,0.5729186
1199,0.009782542,0.016779298,0.0069967564,1.7152289
1200,0.007846308,0.015882986,0.008036678,2.0242624
1201,0.0027786423,0.030676456,0.027897814,11.040088
1202,0.02510646,0.17547914,0.15037268,6.9894023
1203,0.0031351044,0.0061689736,0.0030338692,1.9677092
1204,0.013331528,0.074764885,0.061433356,5.6081257
1205,0.01225016,0.028399976,0.016149815,2.318335
1206,0.025376529,0.073130295,0.047753766,2.8818085
1207,0.023826774,0.049931247,0.026104473,2.0955942
1208,0.008757332,0.06920426,0.060446933,7.9024367
1209,0.03441041,0.09546926,0.06105885,2.7744296
1210,0.0055312524,0.0048491596,-0.00068209274,0.87668383
1211,0.06566688,0.017517526,-0.04814935,0.2667635
1212,0.026372682,0.010220959,-0.016151723,0.38755855
1213,0.022846423,0.038244523,0.0153981,1.673983
1214,0.043796312,0.027310416,-0.016485896,0.623578
1215,0.011815051,0.98408425,0.9722692,83.29073
1216,0.074720845,0.027216515,-0.04750433,0.36424258
1217,0.10063562,0.10287304,0.0022374243,1.0222329
1218,0.0074304556,0.01109691,0.003666454,1.493436
1219,0.16460107,0.059437905,-0.10516317,0.3611028
1220,0.10838916,0.20875609,0.10036693,1.9259868
1221,0.04818199,0.03551489,-0.012667097,0.73709893
1222,0.08949266,0.2053874,0.11589474,2.2950196
1223,0.0006075198,0.0059895297,0.00538201,9.858987
1224,0.040402807,0.1488358,0.108432986,3.6837983
1225,0.020590205,0.02359835,0.0030081458,1.146096
1226,0.021764558,0.009185087,-0.012579471,0.42202038
1227,0.0097087575,0.015091001,0.0053822435,1.5543699
1228,0.008107897,0.009965619,0.0018577222,1.229125
1229,0.008552133,0.019340375,0.010788242,2.261468
1230,0.031179998,0.009051122,-0.022128876,0.29028615
1231,0.023808317,0.050220016,0.0264117,2.1093476
1232,0.07173693,0.03509866,-0.03663827,0.48926905
1233,0.007230957,0.0061483625,-0.0010825945,0.8502834
1234,0.034045707,0.013936634,-0.020109072,0.4093507
1235,0.04860437,0.17899789,0.13039352,3.682753
1236,0.016212096,0.053809606,0.037597507,3.3191023
1237,0.002359639,0.010365523,0.0080058845,4.3928432
1238,0.1554998,0.044492826,-0.111006975,0.28612787
1239,0.035895944,0.10972927,0.073833324,3.056871
1240,0.017547702,0.07901155,0.061463848,4.502672
1241,0.010717542,0.0034799802,-0.007237562,0.32469946
1242,0.025509035,0.020138174,-0.005370861,0.7894526
1243,0.017261824,0.0035861656,-0.013675658,0.20775126
1244,0.3166312,0.32540214,0.008770943,1.0277008
1245,0.020606954,0.014722247,-0.005884707,0.714431
1246,0.03398095,0.019256607,-0.014724344,0.5666883
1247,0.041269626,0.029080626,-0.012189001,0.70464957
1248,0.024683826,0.017385684,-0.0072981417,0.7043351
1249,0.008842866,0.0071077547,-0.0017351112,0.8037841
1250,0.005021865,0.12164486,0.116623,24.223045
1251,0.0079121785,0.0529872,0.04507502,6.6969166
1252,0.047230016,0.02230598,-0.024924036,0.472284
1253,0.022951815,0.0070038564,-0.015947958,0.3051548
1254,0.008966199,0.0032731246,-0.0056930743,0.3650515
1255,0.02041787,0.046413254,0.025995385,2.2731683
1256,0.04886371,0.13805544,0.089191735,2.8253164
1257,0.0115827825,0.006087497,-0.0054952856,0.5255643
1258,0.019748015,0.03347007,0.0137220565,1.6948575
1259,0.022176277,0.011261336,-0.010914941,0.50781
1260,0.012127236,0.05084791,0.038720675,4.1928687
1261,0.02497178,0.01982018,-0.0051515996,0.79370314
1262,0.03911818,0.064235196,0.025117017,1.6420804
1263,0.015000524,0.01274997,-0.002250554,0.8499683
1264,0.013703152,0.013580484,-0.00012266729,0.9910482
1265,0.022109626,0.034874417,0.012764791,1.5773408
1266,0.019705774,0.042519223,0.022813449,2.1577036
1267,0.038891375,0.030278202,-0.008613173,0.77853256
1268,0.065852314,0.060527764,-0.00532455,0.9191441
1269,0.018261807,0.017517745,-0.00074406154,0.9592559
1270,0.03418608,0.016380932,-0.017805148,0.47916967
1271,0.040705144,0.1261303,0.08542515,3.0986328
1272,0.017702013,0.04584773,0.028145716,2.5899725
1273,0.063960165,0.29949823,0.23553807,4.6825743
1274,0.042288385,0.011144088,-0.031144299,0.26352596
1275,0.047108114,0.0303636,-0.016744513,0.6445514
1276,0.0100984555,0.20087466,0.1907762,19.891623
1277,0.0011823161,0.15545237,0.15427005,131.48123
1278,0.08232721,0.031977337,-0.050349873,0.3884176
1279,0.016649608,0.0067246677,-0.00992494,0.40389347
1280,0.022369998,0.008461338,-0.01390866,0.3782449
1281,0.020279659,0.027411385,0.0071317255,1.351669
1282,0.05186844,0.011884152,-0.039984286,0.22912106
1283,0.04621049,0.10863371,0.06242322,2.3508453
1284,0.008034517,0.17098674,0.16295223,21.28152
1285,0.012275636,0.009343785,-0.002931851,0.761165
1286,0.005887903,0.021762675,0.015874771,3.6961675
1287,0.033212174,0.1793789,0.14616673,5.4009986
1288,0.013130859,0.018037334,0.0049064755,1.37366
1289,0.021898944,0.09103695,0.069138005,4.157139
1290,0.018426284,0.013781368,-0.0046449164,0.74791896
1291,0.024863673,0.023758752,-0.0011049211,0.9555608
1292,0.04487249,0.029928982,-0.014943507,0.6669784
1293,0.0077885496,0.011491989,0.0037034391,1.475498
1294,0.009548975,0.005774315,-0.0037746602,0.6047052
1295,0.024278913,0.005565013,-0.018713899,0.22921178
1296,0.3483813,0.26373258,-0.08464873,0.75702274
1297,0.007860179,0.012078175,0.0042179963,1.5366285
1298,0.15841243,0.073066756,-0.08534567,0.46124384
1299,0.021122687,0.15372986,0.13260716,7.27795
1300,0.04868095,0.054196537,0.0055155866,1.1133007
1301,0.0149328355,0.005069678,-0.009863157,0.3394987
1302,0.005084019,0.005273528,0.00018950878,1.0372754
1303,0.03312068,0.078419164,0.045298483,2.3676798
1304,0.039285123,0.024461277,-0.0148238465,0.62266004
1305,0.024736501,0.046498477,0.021761976,1.8797516
1306,0.01426083,0.08122596,0.06696513,5.695739
1307,0.017666342,0.011192263,-0.0064740786,0.633536
1308,0.020689216,0.03073397,0.010044755,1.4855068
1309,0.18811245,0.14879261,-0.039319843,0.79097694
1310,0.023439256,0.005096572,-0.018342685,0.21743745
1311,0.050302733,0.025298972,-0.025003761,0.50293434
1312,0.013942009,0.002020794,-0.011921215,0.1449428
1313,0.0066075167,0.015318972,0.008711455,2.3184159
1314,0.09110152,0.18614754,0.09504602,2.0432978
1315,0.01856292,0.023803845,0.0052409247,1.282333
1316,0.015821788,0.02779625,0.011974461,1.7568337
1317,0.005116835,0.18933313,0.18421629,37.002003
1318,0.032970622,0.10176685,0.068796225,3.0865917
1319,0.0132850045,0.049079154,0.03579415,3.694327
1320,0.002348608,0.0046520014,0.0023033933,1.9807483
1321,0.00811714,0.010364462,0.0022473214,1.2768612
1322,0.008532271,0.008685492,0.00015322119,1.0179578
1323,0.09455084,0.13056903,0.036018185,1.3809398
1324,0.014129824,0.0032744803,-0.010855343,0.23174247
1325,0.01183999,0.02959071,0.01775072,2.4992175
1326,0.004009471,0.021790283,0.017780812,5.434703
1327,0.12344519,0.120955504,-0.002489686,0.97983164
1328,0.028894046,0.15516366,0.12626961,5.370091
1329,0.04307278,0.05662748,0.0135547,1.314693
1330,0.061754398,0.013001065,-0.048753332,0.21052857
1331,0.060478464,0.0368789,-0.023599565,0.6097856
1332,0.02360694,0.007839547,-0.015767392,0.33208653
1333,0.1218502,0.17920876,0.057358555,1.4707301
1334,0.010814856,0.008828703,-0.0019861525,0.8163496
1335,0.00437432,0.035928924,0.031554602,8.213602
1336,0.007000727,0.0037536805,-0.0032470466,0.5361844
1337,0.029150171,0.03013646,0.0009862892,1.0338348
1338,0.004317465,0.08922094,0.08490348,20.665123
1339,0.0017159594,0.010566174,0.008850215,6.15759
1340,0.016705515,0.07452279,0.05781728,4.4609694
1341,0.003519624,0.006036752,0.002517128,1.7151695
1342,0.058230147,0.04409939,-0.014130756,0.7573292
1343,0.0051099034,0.009854101,0.0047441972,1.9284319
1344,0.016138336,0.0063363886,-0.009801947,0.39262962
1345,0.14150435,0.053301908,-0.08820244,0.37668034
1346,0.22487845,0.68222064,0.4573422,3.0337307
1347,0.005098839,0.0017022868,-0.003396552,0.33385774
1348,0.060346223,0.03440798,-0.025938243,0.5701762
1349,0.016018232,0.006357656,-0.0096605765,0.39690122
1350,0.04568285,0.013588224,-0.032094628,0.29744694
1351,0.04009398,0.012182539,-0.027911441,0.30384958
1352,0.042138953,0.06557036,0.02343141,1.556051
1353,0.0008988892,0.0028963643,0.001997475,3.2221594
1354,0.019791469,0.019933395,0.00014192611,1.007171
1355,0.017389024,0.0043162983,-0.013072725,0.2482197
1356,0.0291895,0.23376796,0.20457846,8.008632
1357,0.0057530613,0.1334359,0.12768285,23.193895
1358,0.0054396917,0.0013409527,-0.004098739,0.24651262
1359,0.0039313114,0.020960566,0.017029254,5.331698
1360,0.02810147,0.018527798,-0.009573672,0.65931773
1361,0.009876929,0.0032246106,-0.006652319,0.32647905
1362,0.0015914335,0.0008155576,-0.00077587593,0.51246727
1363,0.0068869176,0.011809748,0.00492283,1.714809
1364,0.00214022,0.024939233,0.022799013,11.652649
1365,0.06585765,1.3380336,1.2721759,20.317057
1366,0.014732841,0.0040661916,-0.01066665,0.27599508
1367,0.010179017,0.00975218,-0.0004268363,0.95806706
1368,0.045253877,0.046150018,0.00089614093,1.0198026
1369,0.010246344,0.046147335,0.03590099,4.5037856
1370,0.032701313,0.18342482,0.1507235,5.609096
1371,0.03198681,0.022484737,-0.009502074,0.7029378
1372,0.037200265,0.024987526,-0.012212738,0.6717029
1373,0.089431204,0.18050066,0.09106945,2.0183187
1374,0.010345738,0.09627077,0.08592503,9.305355
1375,0.018805966,0.062191233,0.043385267,3.306995
1376,0.009551932,0.05795944,0.04840751,6.067824
1377,0.019164369,0.027843412,0.0086790435,1.452874
1378,0.010880171,0.10482603,0.09394586,9.634594
1379,0.000750247,0.006861239,0.0061109923,9.145308
1380,0.025988894,0.0052383156,-0.020750578,0.20155978
1381,0.0057741604,0.0536811,0.047906943,9.296781
1382,0.0034561404,0.003165851,-0.0002902893,0.9160077
1383,0.0019406546,0.0021098005,0.00016914587,1.0871592
1384,0.022922954,0.017625868,-0.0052970853,0.76891786
1385,0.007613859,0.0075398334,-7.402571e-05,0.9902775
1386,0.107014194,0.24727127,0.14025708,2.3106399
1387,0.013208209,0.025020247,0.011812039,1.8942953
1388,0.019895907,0.018689454,-0.0012064539,0.9393617
1389,0.012165751,0.021540184,0.009374432,1.7705593
1390,0.023610221,0.004962375,-0.018647846,0.21017909
1391,0.009889317,0.17013402,0.1602447,17.20382
1392,0.101926155,0.026814114,-0.075112045,0.26307392
1393,0.024230005,0.04496316,0.020733153,1.855681
1394,0.03773725,0.08999066,0.05225341,2.384664
1395,0.054848284,1.3196346,1.2647862,24.059725
1396,0.012333596,0.043751083,0.03141749,3.5473096
1397,0.016194325,0.02752933,0.011335006,1.6999369
1398,0.0118125025,0.054869346,0.043056846,4.645023
1399,0.011637364,0.006006585,-0.0056307786,0.51614654
1400,0.0067688962,0.0032327808,-0.0035361154,0.4775935
1401,0.009969051,0.010972286,0.0010032346,1.1006349
1402,0.0013631564,0.029240407,0.02787725,21.450516
1403,0.048086934,0.028476972,-0.019609962,0.5921977
1404,0.025282128,0.040999267,0.01571714,1.62167
1405,0.018506078,0.03404615,0.015540073,1.839728
1406,0.039467648,0.03672953,-0.0027381182,0.9306237
1407,0.17616747,0.4704749,0.2943074,2.6706116
1408,0.049208537,0.026194626,-0.02301391,0.5323188
1409,0.0456226,0.00866525,-0.03695735,0.18993329
1410,0.008111328,0.023043917,0.01493259,2.840955
1411,0.02531752,0.0150355995,-0.01028192,0.5938812
1412,0.030757826,0.06409821,0.033340383,2.0839643
1413,0.009228841,0.013578428,0.0043495866,1.4713036
1414,0.025845759,0.0057263747,-0.020119384,0.22155955
1415,0.046984766,0.028013468,-0.018971298,0.5962245
1416,0.11698335,0.053053033,-0.06393032,0.45350927
1417,0.01235112,0.07406869,0.06171757,5.9969206
1418,0.009269032,0.044609144,0.03534011,4.8127084
1419,0.03307386,0.29006848,0.2569946,8.770324
1420,0.027129235,0.04587198,0.018742746,1.690869
1421,0.12708768,0.028834108,-0.09825358,0.22688358
1422,0.017482216,0.004618285,-0.01286393,0.26417047
1423,0.05084727,0.068073556,0.017226286,1.3387849
1424,0.0031525386,0.009545674,0.006393135,3.0279324
1425,0.0070988475,0.0017985294,-0.005300318,0.25335512
1426,0.06061601,0.11928355,0.05866754,1.9678556
1427,0.042590104,0.04359905,0.0010089464,1.0236897
1428,0.007291327,0.0025578379,-0.0047334894,0.35080552
1429,0.021390483,0.05614303,0.034752548,2.6246734
1430,0.053534936,0.2078221,0.15428716,3.8819902
1431,0.007969772,0.0052674403,-0.002702332,0.6609273
1432,0.03772963,0.3720303,0.33430067,9.860428
1433,0.022275902,0.0056276876,-0.016648214,0.25263566
1434,0.013219983,0.011255465,-0.0019645179,0.8513979
1435,0.008199101,0.0060004615,-0.0021986398,0.7318438
1436,0.03605803,0.030249475,-0.0058085565,0.8389109
1437,0.029877856,0.0063261297,-0.023551727,0.21173304
1438,0.012689852,0.03064218,0.017952327,2.4146996
1439,0.047553185,0.039659586,-0.0078936,0.8340048
1440,0.042916443,0.12721752,0.08430107,2.964307
1441,0.0178906,0.0049461634,-0.012944438,0.27646714
1442,0.10266181,0.058226828,-0.044434983,0.5671713
1443,0.08871889,1.1587782,1.0700593,13.0612335
1444,0.059080236,0.03786914,-0.021211095,0.64097816
1445,0.046625894,0.08646065,0.039834756,1.8543484
1446,0.0019398581,0.023595542,0.021655684,12.16354
1447,0.03341357,0.062524796,0.029111225,1.8712395
1448,0.017194957,0.009609156,-0.0075858003,0.55883574
1449,0.005369315,0.0028308579,-0.002538457,0.5272289
1450,0.030643713,0.009252503,-0.02139121,0.30193803
1451,0.029286593,0.072496146,0.043209553,2.4754038
1452,0.02851592,0.014120698,-0.014395222,0.49518648
1453,0.014428553,0.036947433,0.02251888,2.5607164
1454,0.16516745,0.33073795,0.1655705,2.0024402
1455,0.09594649,0.34965718,0.2537107,3.6442935
1456,0.007972725,0.0025707395,-0.0054019853,0.32244176
1457,0.026361682,0.0060741175,-0.020287564,0.23041464
1458,0.12759797,0.07080405,-0.05679392,0.5548995
1459,0.0057100034,0.00544969,-0.0002603135,0.954411
1460,0.005000118,0.0058010872,0.0008009691,1.16019
1461,0.004403187,0.021187468,0.01678428,4.811848
1462,0.03843642,0.0076930183,-0.030743401,0.2001492
1463,0.0030010366,0.013636616,0.010635579,4.5439687
1464,0.0025765654,0.007967957,0.005391392,3.0924723
1465,0.006987006,0.03697504,0.029988036,5.291972
1466,0.021290476,0.06334228,0.042051807,2.9751463
1467,0.03194523,0.16383901,0.13189378,5.1287475
1468,0.11544733,0.069758356,-0.045688972,0.604244
1469,0.0062037124,0.015655717,0.009452004,2.5236046
1470,0.0038469892,0.00940952,0.005562531,2.4459438
1471,0.007870603,0.0128462175,0.004975614,1.632177
1472,0.003192964,0.01581711,0.0126241455,4.9537387
1473,0.027513767,0.05961073,0.03209696,2.1665783
1474,0.011422663,0.009153567,-0.0022690957,0.8013514
1475,0.0020184463,0.0061940337,0.0041755876,3.0687137
1476,0.11354543,0.3616404,0.24809496,3.184984
1477,0.002137705,0.1885243,0.1863866,88.19005
1478,0.038796093,0.020198321,-0.018597772,0.5206277
1479,0.016639953,0.0021670558,-0.014472898,0.13023208
1480,0.08622254,0.015154042,-0.071068496,0.17575501
1481,0.021452723,0.016781904,-0.0046708193,0.7822738
1482,0.04890421,0.61915606,0.5702518,12.660588
1483,0.025018428,0.018583965,-0.006434463,0.7428111
1484,0.029627506,0.012473456,-0.01715405,0.4210093
1485,0.0060971617,0.016936101,0.010838939,2.7777026
1486,0.01479634,0.016616907,0.0018205671,1.1230417
1487,0.10686938,0.36762282,0.26075345,3.4399266
1488,0.024228627,0.023284618,-0.00094400905,0.96103746
1489,0.02749309,0.010990368,-0.016502721,0.3997502
1490,0.08709969,0.14362648,0.056526788,1.6489896
1491,0.0028141774,0.005818766,0.0030045887,2.0676615
1492,0.005126587,0.013040579,0.007913992,2.5437155
1493,0.0044142706,0.0041727517,-0.00024151895,0.9452868
1494,0.019086407,0.0409094,0.02182299,2.1433787
1495,0.018780522,0.017413475,-0.0013670474,0.9272093
1496,0.0070676757,0.00371578,-0.0033518956,0.5257429
1497,0.0116846645,0.008183627,-0.0035010371,0.70037335
1498,0.02631168,0.0062846853,-0.020026995,0.23885533
1499,0.034301687,0.17780222,0.14350054,5.183483
1500,0.01435132,0.046061315,0.031709995,3.2095523
1501,0.061139002,0.046159524,-0.014979478,0.7549931
1502,0.015980057,0.005187171,-0.010792887,0.32460278
1503,0.07826314,0.029735629,-0.048527513,0.37994424
1504,0.019637302,0.056390826,0.036753524,2.8716178
1505,0.008980853,0.05090378,0.041922927,5.668034
1506,0.026591424,0.015567571,-0.011023853,0.58543575
1507,0.0020829989,0.007850917,0.005767918,3.7690454
1508,0.07932354,0.03189779,-0.047425747,0.40212265
1509,0.016015893,0.10168772,0.08567183,6.349176
1510,0.08721879,0.041926175,-0.045292616,0.48070118
1511,0.0048100213,0.024745025,0.019935004,5.144473
1512,0.061608624,0.02714222,-0.034466404,0.44055876
1513,0.003657041,0.025300048,0.021643007,6.9181747
1514,0.012037565,0.03435122,0.022313654,2.8536685
1515,0.010512459,0.0021051215,-0.008407338,0.20025015
1516,0.13490595,0.0643039,-0.07060205,0.47665724
1517,0.19421273,0.9392386,0.7450259,4.836133
1518,0.19546214,0.40409675,0.20863461,2.0673914
1519,0.032646272,0.01975519,-0.012891082,0.6051285
1520,0.03303038,0.276629,0.24359863,8.374987
1521,0.013156076,0.021751253,0.008595177,1.6533238
1522,0.012036375,0.014653111,0.002616736,1.2174023
1523,0.24729885,0.15521865,-0.092080206,0.62765616
1524,0.104129344,0.041178055,-0.06295129,0.395451
1525,0.19910994,0.06594547,-0.13316447,0.3312013
1526,0.026136134,0.040151644,0.014015511,1.5362504
1527,0.010106749,0.08550828,0.07540153,8.460513
1528,0.0138146365,0.060424645,0.04661001,4.373958
1529,0.025542203,0.017827453,-0.0077147502,0.6979607
1530,0.0075865346,0.034056015,0.02646948,4.489008
1531,0.014313835,0.0055653416,-0.008748493,0.38880858
1532,0.014203802,0.008019886,-0.006183916,0.56462955
1533,0.018149875,0.00504951,-0.013100365,0.27821183
1534,0.059013363,0.04683783,-0.012175534,0.79368174
1535,0.017900059,0.06473096,0.0468309,3.6162426
1536,0.017950412,0.02478678,0.006836368,1.3808475
1537,0.017617553,0.0048819818,-0.012735572,0.27710894
1538,0.013165672,0.09085564,0.07768997,6.90095
1539,0.006226284,0.030927446,0.024701161,4.96724
1540,0.0051086945,0.004410027,-0.0006986675,0.8632395
