dimension,mean_error_normal,mean_error_anomaly,error_difference,error_ratio
1038,0.037583467,0.02740168,-0.0101817865,0.72908866
1039,0.048342977,0.13738585,0.08904287,2.8418987
1040,0.0074011213,0.0025327317,-0.0048683896,0.3422092
1041,0.059316423,0.012298633,-0.04701779,0.20733944
1042,0.098363996,0.14039195,0.04202795,1.4272697
1043,0.093502186,0.055682912,-0.037819274,0.59552526
1044,0.0207124,0.011571648,-0.009140752,0.55868214
1045,0.032222684,0.30840778,0.2761851,9.571138
1046,0.025753815,0.045433525,0.01967971,1.7641474
1047,0.02334901,0.008298268,-0.015050742,0.35540128
1048,0.110362835,0.013469024,-0.09689381,0.12204311
1049,0.055797942,0.072737396,0.016939454,1.3035856
1050,0.003175111,0.018096138,0.014921026,5.699372
1051,0.037800863,0.012190973,-0.02560989,0.32250515
1052,0.016049387,0.44920343,0.43315405,27.988821
1053,0.034639295,0.015999908,-0.018639388,0.4619005
1054,0.16242887,0.20630881,0.04387994,1.2701486
1055,0.014671072,0.0076419734,-0.007029099,0.5208872
1056,0.02222535,0.013389487,-0.008835863,0.6024421
1057,0.013479996,0.021592097,0.008112102,1.6017882
1058,0.123463005,0.060764324,-0.06269868,0.49216625
1059,0.023081932,0.0061917473,-0.016890185,0.26825082
1060,0.025825465,0.0025844898,-0.023240976,0.100075245
1061,0.009467464,0.0019503158,-0.0075171483,0.20600192
1062,0.023187764,0.0046940837,-0.01849368,0.20243797
1063,0.011640758,0.0085641,-0.0030766586,0.7356995
1064,0.066781886,0.1572277,0.09044581,2.3543465
1065,0.046322037,0.007424407,-0.03889763,0.16027808
1066,0.010919978,0.011796166,0.0008761883,1.0802372
1067,0.010979367,0.002105367,-0.008874001,0.19175667
1068,0.021587206,0.006335825,-0.015251381,0.29349908
1069,0.003974418,0.013694608,0.0097201895,3.4456887
1070,0.035174448,0.09415388,0.058979433,2.6767693
1071,0.009672067,0.040552165,0.030880097,4.1927094
1072,0.012791388,0.009396052,-0.0033953357,0.7345608
1073,0.003147974,0.0545988,0.051450826,17.344109
1074,0.0449567,0.03180221,-0.013154488,0.7073965
1075,0.12089282,0.4828674,0.36197457,3.9941776
1076,0.007977351,0.0034184163,-0.0045589344,0.42851523
1077,0.07526128,0.03376116,-0.04150012,0.44858602
1078,0.0046319123,0.00066984596,-0.0039620665,0.14461543
1079,0.0051928586,0.004303252,-0.0008896068,0.8286865
1080,0.018606288,0.017244682,-0.0013616066,0.9268201
1081,0.067062795,0.07730792,0.010245122,1.1527691
1082,0.05821967,0.057133164,-0.001086507,0.9813378
1083,0.026230907,0.040266503,0.014035596,1.5350785
1084,0.004641859,0.052361272,0.04771941,11.280238
1085,0.0064351493,0.001167385,-0.0052677644,0.1814076
1086,0.036277454,0.22995207,0.19367461,6.3387046
1087,0.011889493,0.0015698582,-0.010319635,0.13203743
1088,0.20989434,0.084526554,-0.12536779,0.40271002
1089,0.0026109212,0.015861686,0.013250765,6.0751305
1090,0.015373934,0.10077547,0.085401535,6.554957
1091,0.015914243,0.024330221,0.008415978,1.5288332
1092,0.024365444,0.0052025956,-0.019162849,0.21352354
1093,0.001672002,0.00078176905,-0.000890233,0.46756464
1094,0.03271273,0.014894325,-0.017818406,0.45530668
1095,0.027901893,0.009028943,-0.01887295,0.3235961
1096,0.007195555,0.016025538,0.008829983,2.227144
1097,0.007380097,0.013790902,0.0064108046,1.8686613
1098,0.026493443,0.11702735,0.090533905,4.417219
1099,0.012763762,0.0052769952,-0.0074867667,0.41343573
1100,0.053089183,0.01390947,-0.039179713,0.26200196
1101,0.013264559,0.0005520763,-0.012712483,0.041620404
1102,0.02449923,0.07349951,0.049000278,3.0000741
1103,0.010780411,0.04989749,0.039117076,4.628533
1104,0.003438687,0.00098413,-0.002454557,0.28619352
1105,0.13769093,0.34847257,0.21078163,2.5308316
1106,0.012850564,0.0022188167,-0.010631748,0.17266297
1107,0.048872918,0.11279932,0.0639264,2.3080127
1108,0.007992942,0.019038163,0.011045221,2.381872
1109,0.047059182,0.23043856,0.18337938,4.896782
1110,0.019014906,0.042226825,0.023211919,2.2207222
1111,0.006564674,0.0496002,0.043035526,7.5556226
1112,0.008550807,0.012557865,0.004007058,1.4686176
1113,0.017779063,0.012353644,-0.0054254197,0.6948422
1114,0.016112639,0.0032322132,-0.012880426,0.20060112
1115,0.005146925,0.0074225385,0.0022756136,1.4421307
1116,0.016239181,0.027218701,0.01097952,1.6761129
1117,0.011261645,0.0027979666,-0.008463678,0.24845096
1118,0.0075354665,0.00790489,0.00036942353,1.0490246
1119,0.013878606,0.09672873,0.08285012,6.9696283
1120,0.042100124,0.009925726,-0.032174397,0.23576477
1121,0.043429393,0.04830871,0.004879318,1.1123506
1122,0.0044417437,0.004950611,0.0005088672,1.1145648
1123,0.07292567,0.12006832,0.047142647,1.6464479
1124,0.038837187,0.024607306,-0.014229881,0.63360167
1125,0.0065152873,0.0072280797,0.0007127924,1.109403
1126,0.039850567,0.08074403,0.04089346,2.0261703
1127,0.005274049,0.0006134066,-0.0046606422,0.11630658
1128,0.006962339,0.106017895,0.09905556,15.227339
1129,0.008097742,0.116818786,0.10872105,14.426094
1130,0.007914676,0.02608429,0.018169615,3.2956862
1131,0.006951038,0.0023947118,-0.004556326,0.34451142
1132,0.0457466,0.059534863,0.013788264,1.3014052
1133,0.05893706,0.07833403,0.019396972,1.3291134
1134,0.0066709844,0.034007527,0.027336542,5.0978274
1135,0.041821927,0.039899472,-0.0019224547,0.95403236
1136,0.010690619,0.049445488,0.03875487,4.6251283
1137,0.040307626,0.030321032,-0.009986594,0.7522406
1138,0.03734088,0.063704185,0.026363306,1.7060173
1139,0.040638003,0.051346507,0.010708503,1.2635096
1140,0.017059954,0.16281097,0.14575101,9.543459
1141,0.03576325,0.040763494,0.005000245,1.1398152
1142,0.02239271,0.019438637,-0.0029540733,0.8680788
1143,0.06136712,0.07687402,0.015506897,1.2526907
1144,0.036745187,0.06527364,0.028528456,1.7763861
1145,0.022752983,0.03512479,0.012371806,1.5437443
1146,0.08197421,0.3304631,0.2484889,4.031306
1147,0.019445572,0.034480475,0.015034903,1.7731787
1148,0.05930779,0.041003667,-0.018304124,0.69137067
1149,0.004440944,0.0030107456,-0.0014301986,0.6779517
1150,0.012423137,0.06480208,0.052378945,5.2162414
1151,0.005668845,0.028978191,0.023309346,5.1118336
1152,0.023750063,0.3206528,0.29690275,13.501135
1153,0.007064425,0.019302836,0.012238411,2.7324002
1154,0.17048262,0.054019038,-0.11646359,0.31685948
1155,0.066787116,0.059619114,-0.0071680024,0.89267385
1156,0.008280114,0.025359007,0.017078891,3.0626397
1157,0.09137807,0.028397424,-0.062980644,0.31076849
1158,0.04380917,0.109140374,0.065331206,2.4912677
1159,0.032506257,0.0050136703,-0.027492587,0.15423708
1160,0.06422343,0.008170278,-0.056053154,0.12721646
1161,0.025950879,0.020631738,-0.005319141,0.7950304
1162,0.007567098,0.014062452,0.006495354,1.8583679
1163,0.021151453,0.039495938,0.018344484,1.8672919
1164,0.03400351,0.03997156,0.005968049,1.1755128
1165,0.09962777,0.07180226,-0.027825512,0.7207053
1166,0.00078231643,0.006503562,0.0057212454,8.313211
1167,0.04587296,0.06415746,0.018284503,1.39859
1168,0.02268334,0.011026527,-0.011656812,0.48610687
1169,0.013046574,0.01246877,-0.0005778037,0.9557122
1170,0.0055450057,0.0029361711,-0.0026088345,0.52951634
1171,0.018016715,0.007964946,-0.010051768,0.4420865
1172,0.013154642,0.009954861,-0.0031997804,0.75675654
1173,0.19418387,0.27608863,0.081904754,1.4217896
1174,0.001550666,0.008970073,0.0074194074,5.7846584
1175,0.004882173,0.00079565175,-0.0040865215,0.16297081
1176,0.0090634925,0.004252682,-0.0048108106,0.46921006
1177,0.011804497,0.023587178,0.011782682,1.9981519
1178,0.002570966,0.006351429,0.003780463,2.4704447
1179,0.004673039,0.0075820345,0.0029089954,1.6225061
1180,0.01580135,0.044658408,0.028857058,2.82624
1181,0.046781067,0.021095427,-0.02568564,0.45093942
1182,0.028830506,0.02013953,-0.008690976,0.69854933
1183,0.056319304,0.020181945,-0.036137357,0.3583486
1184,0.007748411,0.020464834,0.012716423,2.6411653
1185,0.010043889,0.041562416,0.031518526,4.1380796
1186,0.015434944,0.023690552,0.008255607,1.5348648
1187,0.1308248,0.86109,0.7302652,6.582009
1188,0.01339581,0.012479292,-0.00091651734,0.9315818
1189,0.029992722,0.09750677,0.06751405,3.2510142
1190,0.0054549454,0.014882886,0.0094279405,2.728329
1191,0.016761534,0.005709282,-0.011052252,0.3406181
1192,0.0050119115,0.00448631,-0.0005256017,0.8951295
1193,0.0068398793,0.012625947,0.0057860673,1.8459312
1194,0.120038,0.40642044,0.28638244,3.3857648
1195,0.07037844,0.8080585,0.7376801,11.481621
1196,0.011767072,0.0044726525,-0.007294419,0.38009903
1197,0.0136954915,0.0071099163,-0.006585575,0.51914287
1198,0.05783354,0.020008825,-0.037824716,0.34597266
1199,0.0073513687,0.015343752,0.007992383,2.0871966
1200,0.010549825,0.016675333,0.006125508,1.5806265
1201,0.006967287,0.03324013,0.02627284,4.7708855
1202,0.021826284,0.1648234,0.14299712,7.5516014
1203,0.004557547,0.005966329,0.0014087819,1.3091097
1204,0.021178588,0.06578671,0.044608124,3.1062841
1205,0.022003403,0.031443663,0.00944026,1.4290364
1206,0.030871633,0.07042154,0.039549906,2.2811084
1207,0.040821686,0.0527996,0.011977915,1.2934204
1208,0.010743343,0.07843401,0.06769067,7.3007083
1209,0.042113516,0.08086506,0.038751546,1.9201689
1210,0.0049084937,0.0052817427,0.00037324894,1.0760415
1211,0.047203604,0.01640055,-0.030803055,0.34744275
1212,0.01767107,0.013508644,-0.004162425,0.7644497
1213,0.018959332,0.03311624,0.014156908,1.7466986
1214,0.06659603,0.030450901,-0.03614513,0.45724797
1215,0.014561771,1.0213699,1.0068082,70.1405
1216,0.10973027,0.05565036,-0.054079913,0.50715595
1217,0.11504427,0.0962183,-0.01882597,0.8363589
1218,0.0054156515,0.009901877,0.004486225,1.8283814
1219,0.11560981,0.036801737,-0.07880807,0.3183271
1220,0.09016649,0.15113246,0.060965978,1.676149
1221,0.0421694,0.035894472,-0.0062749274,0.8511971
1222,0.11175807,0.18938905,0.07763098,1.6946342
1223,0.0020965512,0.005163625,0.0030670736,2.4629138
1224,0.06943723,0.1384299,0.06899267,1.9935976
1225,0.013912823,0.0185772,0.0046643764,1.3352574
1226,0.038681924,0.0075633456,-0.03111858,0.19552661
1227,0.011605777,0.015495203,0.0038894266,1.3351285
1228,0.007410549,0.011329189,0.00391864,1.5287921
1229,0.0060154805,0.021444516,0.015429036,3.5648882
1230,0.028101474,0.007253908,-0.020847566,0.25813267
1231,0.011177823,0.045001272,0.03382345,4.0259423
1232,0.10324403,0.05374958,-0.04949445,0.5206072
1233,0.015439096,0.009044306,-0.0063947896,0.5858054
1234,0.034904566,0.00867075,-0.026233815,0.24841306
1235,0.046764147,0.13901874,0.092254594,2.9727635
1236,0.02738159,0.046474144,0.019092554,1.6972771
1237,0.008778292,0.014106879,0.0053285873,1.6070187
1238,0.14615516,0.035160556,-0.11099461,0.24057005
1239,0.03586933,0.121067196,0.085197866,3.375229
1240,0.019891381,0.07978637,0.059894986,4.011102
1241,0.0056497776,0.0025120655,-0.0031377121,0.44463086
1242,0.034792855,0.024160577,-0.010632278,0.694412
1243,0.009819218,0.0018900053,-0.007929212,0.19248022
1244,0.23523724,0.45720282,0.22196558,1.9435818
1245,0.020575527,0.014251887,-0.0063236402,0.69266206
1246,0.03708892,0.016731784,-0.020357136,0.45112622
1247,0.05339447,0.03136111,-0.02203336,0.5873475
1248,0.020152036,0.012706089,-0.0074459473,0.6305114
1249,0.009229873,0.005179139,-0.0040507345,0.56112784
1250,0.008281703,0.11319448,0.10491278,13.668019
1251,0.014687323,0.043138925,0.028451603,2.9371536
1252,0.07509819,0.022891559,-0.052206628,0.30482173
1253,0.04325765,0.006901399,-0.03635625,0.15954171
1254,0.008851774,0.001824733,-0.007027041,0.2061432
1255,0.027116513,0.042360425,0.015243912,1.5621635
1256,0.067424685,0.11906892,0.051644236,1.7659544
1257,0.006837168,0.003156813,-0.0036803547,0.46171355
1258,0.035668273,0.033224765,-0.0024435073,0.9314935
1259,0.029006395,0.0120775495,-0.016928846,0.4163754
1260,0.024279468,0.053104833,0.028825365,2.1872323
1261,0.030401055,0.019492028,-0.0109090265,0.6411629
1262,0.075122245,0.07783618,0.0027139336,1.0361269
1263,0.011911922,0.015439123,0.0035272008,1.2961068
1264,0.01985606,0.009657116,-0.010198944,0.48635608
1265,0.037692405,0.046748895,0.00905649,1.2402736
1266,0.029826615,0.049452245,0.01962563,1.6579906
1267,0.035610426,0.022683475,-0.012926951,0.6369897
1268,0.052108046,0.051649228,-0.00045881793,0.99119484
1269,0.018192613,0.022167591,0.003974978,1.218494
1270,0.035033036,0.017237907,-0.017795129,0.4920472
1271,0.055272665,0.13042846,0.075155795,2.359728
1272,0.022025358,0.049242646,0.027217288,2.2357252
1273,0.029155968,0.2923188,0.26316282,10.026036
1274,0.02524885,0.009577719,-0.01567113,0.37933287
1275,0.04543307,0.03453096,-0.0109021105,0.7600402
1276,0.0058686994,0.21017587,0.20430717,35.813023
1277,0.004803115,0.14854698,0.14374386,30.927217
1278,0.08915161,0.036162864,-0.05298875,0.4056333
1279,0.012418553,0.007405965,-0.005012588,0.59636295
1280,0.022902748,0.011608217,-0.011294531,0.5068482
1281,0.019349737,0.024859987,0.00551025,1.2847713
1282,0.020796442,0.01080289,-0.009993552,0.5194586
1283,0.017577073,0.11271392,0.09513684,6.4125533
1284,0.012058797,0.15593125,0.14387245,12.930912
1285,0.012839815,0.009028015,-0.0038118,0.70312655
1286,0.009567939,0.027073342,0.017505404,2.8295898
1287,0.051266972,0.13876554,0.087498575,2.706724
1288,0.017910961,0.02088592,0.002974959,1.1660972
1289,0.032725412,0.07094623,0.03822082,2.1679246
1290,0.03355067,0.012178593,-0.021372076,0.36299106
1291,0.018675555,0.016463354,-0.0022122003,0.88154566
1292,0.048445012,0.02886025,-0.019584762,0.59573215
1293,0.012840557,0.015035049,0.0021944921,1.1709032
1294,0.0070058703,0.004743888,-0.0022619823,0.67713046
1295,0.014991067,0.005616006,-0.009375062,0.37462348
1296,0.17280471,0.17584696,0.0030422509,1.0176052
1297,0.012599185,0.0119102225,-0.00068896264,0.9453169
1298,0.088049404,0.064938515,-0.023110889,0.7375236
1299,0.023992315,0.15664834,0.13265602,6.5291047
1300,0.060953554,0.048169762,-0.012783792,0.79027
1301,0.015780808,0.005981732,-0.009799076,0.37905106
1302,0.0087371385,0.0024786652,-0.0062584733,0.28369302
1303,0.053984717,0.07891373,0.024929017,1.4617791
1304,0.02950647,0.0219285,-0.0075779688,0.74317604
1305,0.034113143,0.034477092,0.0003639497,1.0106689
1306,0.01882266,0.07140694,0.052584276,3.7936687
1307,0.00990124,0.009460258,-0.00044098124,0.95546204
1308,0.026771853,0.02814283,0.0013709776,1.0512097
1309,0.16513196,0.14540648,-0.019725472,0.8805472
1310,0.024972191,0.005488549,-0.019483643,0.21978644
1311,0.05538682,0.024686769,-0.03070005,0.44571558
1312,0.010098721,0.0017785245,-0.0083201965,0.17611384
1313,0.008642747,0.015032777,0.0063900296,1.7393516
1314,0.097532086,0.18155943,0.08402734,1.8615354
1315,0.01419781,0.018385014,0.004187204,1.294919
1316,0.035790335,0.029136896,-0.0066534393,0.81409955
1317,0.007365448,0.18080334,0.1734379,24.5475
1318,0.06742283,0.08933471,0.021911882,1.3249921
1319,0.011099828,0.044549484,0.033449657,4.013529
1320,0.003733026,0.0041169557,0.00038392958,1.1028467
1321,0.01569465,0.008870097,-0.006824553,0.5651669
1322,0.0055221696,0.008436496,0.0029143267,1.5277503
1323,0.09678449,0.10806458,0.01128009,1.1165485
1324,0.008691898,0.0021286171,-0.0065632807,0.24489671
1325,0.01907717,0.019960983,0.0008838121,1.0463283
1326,0.0036788448,0.020877916,0.017199071,5.6751285
1327,0.07129401,0.15422574,0.08293173,2.1632357
1328,0.035949606,0.16960357,0.13365397,4.7178144
1329,0.032830413,0.05615549,0.023325078,1.7104716
1330,0.04623465,0.010567072,-0.035667576,0.22855309
1331,0.049236074,0.033639766,-0.015596308,0.68323416
1332,0.017148044,0.004193267,-0.012954777,0.24453324
1333,0.1384798,0.16385698,0.025377184,1.1832556
1334,0.01282739,0.017063497,0.0042361068,1.3302392
1335,0.0031910285,0.039628,0.03643697,12.418567
1336,0.0019110512,0.0038113343,0.001900283,1.9943653
1337,0.01757152,0.030910345,0.013338825,1.7591162
1338,0.0034286028,0.08140124,0.077972636,23.74181
1339,0.0032098591,0.010854172,0.0076443125,3.3815103
1340,0.026405362,0.06454116,0.038135797,2.4442444
1341,0.00403926,0.00554023,0.0015009698,1.3715953
1342,0.04029316,0.04060437,0.00031121075,1.0077237
1343,0.0029350638,0.012038523,0.009103459,4.1016226
1344,0.02169338,0.0083151,-0.01337828,0.38330126
1345,0.1494596,0.07761038,-0.07184922,0.5192733
1346,0.17446767,0.7370153,0.5625476,4.224366
1347,0.0064757257,0.0014576743,-0.0050180512,0.22509822
1348,0.048723947,0.03832158,-0.0104023665,0.78650403
1349,0.012246348,0.006433198,-0.0058131497,0.52531564
1350,0.028793061,0.011957776,-0.016835285,0.4153006
1351,0.046518147,0.009220706,-0.037297443,0.1982174
1352,0.027345922,0.04413771,0.016791787,1.6140509
1353,0.0009301747,0.0026777447,0.00174757,2.8787546
1354,0.01962635,0.01145829,-0.008168059,0.5838218
1355,0.034009084,0.00563638,-0.028372705,0.16573161
1356,0.051323477,0.21262139,0.16129792,4.142771
1357,0.014090952,0.12808475,0.113993794,9.089857
1358,0.004321124,0.0008810106,-0.0034401133,0.2038846
1359,0.017828919,0.019048413,0.0012194943,1.0683998
1360,0.024136653,0.0113762375,-0.012760416,0.47132623
1361,0.0071280194,0.0027191942,-0.004408825,0.38147962
1362,0.00146661,0.000700294,-0.000766316,0.47749162
1363,0.0040947925,0.010772941,0.006678148,2.630888
1364,0.0033420236,0.0227063,0.019364277,6.794177
1365,0.055164598,1.7233706,1.668206,31.240517
1366,0.0074628307,0.002146071,-0.0053167595,0.28756797
1367,0.014262635,0.011724669,-0.0025379667,0.82205486
1368,0.05971051,0.041262165,-0.018448345,0.6910369
1369,0.022602936,0.040673304,0.018070368,1.79947
1370,0.044578917,0.17795476,0.13337585,3.991904
1371,0.079158366,0.029173153,-0.049985215,0.36854163
1372,0.03593517,0.025832677,-0.010102494,0.7188689
1373,0.08767555,0.1640569,0.07638135,1.8711818
1374,0.010114157,0.10730936,0.0971952,10.6098175
1375,0.024756096,0.052181583,0.027425487,2.1078277
1376,0.018544143,0.05170212,0.033157974,2.7880566
1377,0.038154192,0.022637784,-0.015516408,0.59332365
1378,0.014282537,0.08752772,0.07324518,6.1283035
1379,0.0016236474,0.0069671883,0.005343541,4.2910724
1380,0.017594675,0.0064399936,-0.011154681,0.3660195
1381,0.0132064745,0.05407723,0.040870756,4.0947514
1382,0.0029363302,0.0019000007,-0.0010363294,0.6470665
1383,0.00075636094,0.0020064665,0.0012501056,2.6527896
1384,0.030692365,0.018473648,-0.0122187175,0.6018972
1385,0.008362859,0.007620647,-0.0007422115,0.91124904
1386,0.13707894,0.3103058,0.17322686,2.2637014
1387,0.018683735,0.025588833,0.0069050975,1.369578
1388,0.01621124,0.015809376,-0.00040186383,0.9752108
1389,0.014789284,0.019400915,0.004611631,1.3118224
1390,0.016405867,0.0032830683,-0.013122799,0.2001155
1391,0.012630723,0.1695446,0.15691388,13.42319
1392,0.09477196,0.024433173,-0.070338786,0.25781015
1393,0.023278173,0.045372505,0.022094332,1.9491438
1394,0.06191975,0.12069637,0.058776625,1.9492388
1395,0.03822944,1.688832,1.6506026,44.176216
1396,0.011481613,0.038258336,0.026776724,3.3321395
1397,0.02046832,0.022202948,0.0017346274,1.084747
1398,0.017894398,0.059477255,0.041582856,3.3237917
1399,0.020253267,0.0076222564,-0.01263101,0.376347
1400,0.0076959464,0.00254733,-0.0051486166,0.33099633
1401,0.020761648,0.008824453,-0.011937195,0.42503622
1402,0.0016639751,0.02648275,0.024818774,15.915353
1403,0.059106812,0.018785018,-0.040321793,0.31781477
1404,0.015991228,0.044640265,0.028649038,2.791547
1405,0.028067699,0.051703937,0.023636239,1.8421153
1406,0.011166594,0.026005741,0.014839147,2.3288875
1407,0.17349553,0.42523268,0.25173715,2.4509718
1408,0.04831219,0.022163665,-0.026148526,0.45875925
1409,0.050053142,0.00488074,-0.0451724,0.09751116
1410,0.010354838,0.025060711,0.014705873,2.4201934
1411,0.028828034,0.014963765,-0.0138642695,0.5190699
1412,0.041621435,0.07072594,0.029104505,1.6992671
1413,0.008812844,0.007269286,-0.0015435577,0.82485133
1414,0.01831604,0.004845127,-0.013470912,0.26452917
1415,0.020077946,0.023492621,0.0034146756,1.170071
1416,0.14722194,0.034358773,-0.11286317,0.2333808
1417,0.010147873,0.08291454,0.07276666,8.170632
1418,0.0144590605,0.04664686,0.032187797,3.2261336
1419,0.040382355,0.2567264,0.21634406,6.357391
1420,0.0548904,0.040130455,-0.014759947,0.7311015
1421,0.06317983,0.010623246,-0.05255658,0.168143
1422,0.01622257,0.005890352,-0.010332217,0.36309612
1423,0.051795393,0.07063687,0.018841475,1.3637674
1424,0.006143558,0.010401098,0.00425754,1.6930089
1425,0.017245108,0.0029136601,-0.014331448,0.16895574
1426,0.19398092,0.10642701,-0.08755391,0.5486468
1427,0.025153222,0.039369095,0.014215874,1.5651711
1428,0.009128125,0.002458388,-0.0066697374,0.26932013
1429,0.024314815,0.058019258,0.033704445,2.386169
1430,0.061762944,0.17753482,0.115771875,2.8744552
1431,0.014306333,0.0054184226,-0.00888791,0.37874293
1432,0.043660827,0.42262644,0.37896562,9.679763
1433,0.037616573,0.0063827573,-0.031233815,0.16967939
1434,0.012877993,0.011261933,-0.0016160607,0.8745099
1435,0.011506985,0.0052495855,-0.0062573995,0.4562086
1436,0.056301713,0.036659066,-0.019642647,0.6511181
1437,0.018281184,0.0033584407,-0.014922744,0.18371023
1438,0.014223408,0.032296352,0.018072944,2.270648
1439,0.052000787,0.03837014,-0.013630647,0.7378761
1440,0.027467705,0.13906102,0.11159331,5.06271
1441,0.013514147,0.0032537086,-0.010260439,0.24076314
1442,0.1439105,0.064901434,-0.07900906,0.45098472
1443,0.16446698,0.844993,0.680526,5.137767
1444,0.03974524,0.036196396,-0.0035488456,0.91071016
1445,0.04875691,0.062036444,0.013279535,1.2723621
1446,0.004266016,0.02261817,0.018352155,5.301942
1447,0.071870774,0.082737565,0.010866791,1.151199
1448,0.019297412,0.007878655,-0.011418757,0.4082752
1449,0.0035733008,0.0019715077,-0.0016017931,0.5517329
1450,0.02624465,0.008904526,-0.017340124,0.3392892
1451,0.049408447,0.065666124,0.016257677,1.3290465
1452,0.024090502,0.014082214,-0.010008289,0.5845546
1453,0.013742508,0.035792474,0.022049965,2.6045082
1454,0.19385388,0.114711344,-0.07914254,0.59174126
1455,0.072757296,0.467266,0.3945087,6.422256
1456,0.010505765,0.002789147,-0.0077166175,0.26548728
1457,0.039046597,0.0057001393,-0.03334646,0.145983
1458,0.17281382,0.10711208,-0.06570174,0.619812
1459,0.00716116,0.0031916208,-0.003969539,0.44568488
1460,0.004380473,0.0056786253,0.0012981524,1.2963498
1461,0.0037274081,0.021820063,0.018092655,5.8539505
1462,0.032687336,0.0026456264,-0.03004171,0.08093735
1463,0.0041864878,0.013886992,0.009700504,3.3170984
1464,0.0029412725,0.008397535,0.005456263,2.855069
1465,0.017056093,0.031486213,0.014430121,1.846039
1466,0.04384179,0.05982139,0.0159796,1.3644832
1467,0.04804267,0.17153661,0.12349394,3.5705054
1468,0.15712647,0.057972718,-0.09915376,0.36895576
1469,0.01095548,0.014040722,0.0030852417,1.2816163
1470,0.005767948,0.010385976,0.004618028,1.8006363
1471,0.0045994003,0.0095299985,0.004930598,2.0720088
1472,0.0062482553,0.013487051,0.007238796,2.1585307
1473,0.036593683,0.05473514,0.018141456,1.4957538
1474,0.011338227,0.0065286905,-0.004809537,0.5758123
1475,0.003171948,0.0059448853,0.0027729373,1.8742064
1476,0.12595019,0.5469814,0.4210312,4.3428392
1477,0.0037339597,0.17869262,0.17495866,47.856068
1478,0.02726884,0.012326199,-0.014942641,0.45202506
1479,0.058157507,0.0029631548,-0.05519435,0.050950512
1480,0.07268214,0.008679618,-0.06400252,0.11941885
1481,0.019296601,0.023612663,0.0043160617,1.2236695
1482,0.061869964,0.6653924,0.6035224,10.754692
1483,0.015695775,0.01650139,0.0008056145,1.0513269
1484,0.020875547,0.012110765,-0.008764782,0.5801412
1485,0.002881382,0.017956866,0.015075484,6.232033
1486,0.017718803,0.015425581,-0.0022932226,0.8705769
1487,0.0625073,0.3649152,0.3024079,5.837961
1488,0.033523418,0.019340526,-0.014182892,0.5769259
1489,0.030992487,0.010752124,-0.020240363,0.34692678
1490,0.071206994,0.13873458,0.067527585,1.948328
1491,0.008727045,0.005391378,-0.0033356668,0.6177782
1492,0.0073574875,0.013678072,0.0063205846,1.8590684
1493,0.0059860763,0.0035032101,-0.0024828662,0.5852264
1494,0.023397785,0.026556302,0.0031585172,1.1349921
1495,0.030168444,0.021320576,-0.008847868,0.7067178
1496,0.012663484,0.0034156044,-0.0092478795,0.26972076
1497,0.018736765,0.010203512,-0.008533252,0.54457176
1498,0.03329491,0.008704443,-0.024590466,0.26143467
1499,0.06844496,0.24004741,0.17160246,3.5071597
1500,0.02755215,0.041526113,0.0139739625,1.5071822
1501,0.08312486,0.061820082,-0.021304779,0.74370146
1502,0.01037026,0.0041966755,-0.0061735846,0.40468374
1503,0.04101645,0.017034492,-0.023981957,0.4153088
1504,0.020115739,0.06049511,0.040379368,3.007352
1505,0.0141907185,0.047879174,0.033688456,3.3739781
1506,0.028536405,0.013573133,-0.014963272,0.4756427
1507,0.0032677592,0.0072365664,0.003968807,2.2145348
1508,0.06829258,0.035532117,-0.032760464,0.5202925
1509,0.0122038815,0.10888925,0.09668537,8.92251
1510,0.07568636,0.060722236,-0.014964122,0.8022877
1511,0.0042363536,0.02602875,0.021792397,6.1441402
1512,0.08462075,0.02449913,-0.060121622,0.2895168
1513,0.003915084,0.023997784,0.0200827,6.1295705
1514,0.023145314,0.035566915,0.0124216005,1.5366788
1515,0.008496346,0.0013558976,-0.0071404483,0.15958597
1516,0.08738171,0.058963027,-0.028418686,0.67477536
1517,0.18647985,1.0671235,0.88064367,5.7224603
1518,0.19106199,0.5770077,0.38594574,3.0200026
1519,0.033652533,0.018751618,-0.014900915,0.55721265
1520,0.03154841,0.24762826,0.21607985,7.8491516
1521,0.018223496,0.01949154,0.0012680441,1.0695829
1522,0.011062083,0.015207343,0.00414526,1.3747269
1523,0.24083525,0.18263465,-0.058200598,0.7583386
1524,0.07929662,0.020789633,-0.058506988,0.26217553
1525,0.1451329,0.067214556,-0.07791834,0.4631242
1526,0.035154525,0.043262094,0.008107569,1.2306266
1527,0.009127665,0.09279265,0.08366498,10.166088
1528,0.017704012,0.059834607,0.042130597,3.3797202
1529,0.019576576,0.018495113,-0.001081463,0.9447573
1530,0.020863218,0.042859837,0.02199662,2.0543253
1531,0.013721052,0.005062297,-0.008658755,0.3689438
1532,0.009551003,0.0045638015,-0.004987201,0.4778348
1533,0.021394145,0.009449569,-0.011944576,0.44168946
1534,0.06215669,0.049156994,-0.012999695,0.79085606
1535,0.011581324,0.05760819,0.046026867,4.9742317
1536,0.034557976,0.039272632,0.0047146566,1.1364274
1537,0.008844735,0.0053643873,-0.0034803478,0.6065063
1538,0.013237213,0.09569239,0.08245517,7.2290435
1539,0.005391897,0.035688564,0.030296667,6.618925
